,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
584,501–600,Southeast UniversityChina,38.1–40.8,30.2,35.4,46.8,95.8,37.9
585,501–600,Southwestern University of Finance and EconomicsChina,38.1–40.8,20.5,13.3,87.0,37.8,41.8
586,501–600,University of StrasbourgFrance,38.1–40.8,26.7,21.2,60.3,42.0,72.5
587,501–600,Suez Canal UniversityEgypt,38.1–40.8,19.0,8.2,90.4,37.2,46.8
588,501–600,Sumy State UniversityUkraine,38.1–40.8,21.0,11.5,79.9,40.7,53.1
589,501–600,Universiti Teknologi PetronasMalaysia,38.1–40.8,29.2,31.6,41.8,73.7,73.8
590,501–600,Thapar Institute of Engineering and TechnologyIndiaExplore,38.1–40.8,23.0,11.3,85.0,35.1,21.5
591,501–600,Tokyo Medical and Dental University (TMDU)Japan,38.1–40.8,45.4,28.4,41.3,70.9,29.3
592,501–600,University of TriesteItaly,38.1–40.8,30.1,24.2,66.2,36.9,47.8
593,501–600,University of TsukubaJapan,38.1–40.8,43.6,38.3,37.9,48.1,42.5
594,501–600,University of TusciaItaly,38.1–40.8,18.2,17.8,85.2,38.8,37.2
595,501–600,University of Urbino Carlo BoItaly,38.1–40.8,16.0,16.3,78.7,41.3,50.4
596,501–600,Urmia University of Medical SciencesIran,38.1–40.8,34.4,10.4,77.5,43.4,17.6
597,501–600,Victoria University of WellingtonNew ZealandExplore,38.1–40.8,25.5,32.1,51.9,52.5,88.8
598,501–600,University of the West of ScotlandUnited Kingdom,38.1–40.8,18.4,14.5,74.5,35.4,79.2
599,501–600,Zhejiang Normal UniversityChina,38.1–40.8,17.7,14.2,85.0,62.5,32.8
600,601–800,Abdul Wali Khan University MardanPakistan,32.0–37.9,14.6,10.4,80.9,34.8,45.9
601,601–800,Åbo Akademi UniversityFinland,32.0–37.9,23.4,30.5,42.5,37.9,66.8
602,601–800,Ahvaz Jundishapur University of Medical Sciences (AJUMS)Iran,32.0–37.9,33.1,10.1,62.9,35.5,16.1
603,601–800,The University of AizuJapan,32.0–37.9,21.7,13.0,52.3,35.9,72.8
604,601–800,Ajou UniversitySouth Korea,32.0–37.9,28.1,36.2,39.3,77.8,38.1
605,601–800,The University of AlabamaUnited States,32.0–37.9,27.0,18.8,59.0,36.3,30.1
606,601–800,University of Alabama in HuntsvilleUnited States,32.0–37.9,23.2,20.4,53.9,72.0,42.3
607,601–800,University of AlcaláSpain,32.0–37.9,20.6,14.5,53.8,40.5,63.1
608,601–800,Aristotle University of ThessalonikiGreece,32.0–37.9,18.6,17.6,63.8,42.7,41.5
609,601–800,University of ArkansasUnited States,32.0–37.9,28.5,27.6,45.1,38.1,30.1
610,601–800,Auburn UniversityUnited States,32.0–37.9,31.1,22.7,47.5,41.8,48.1
611,601–800,Azarbaijan Shahid Madani UniversityIran,32.0–37.9,16.7,13.0,76.8,36.7,23.4
612,601–800,University of the Balearic IslandsSpain,32.0–37.9,16.8,15.4,62.1,34.9,45.4
613,601–800,Banaras Hindu UniversityIndia,32.0–37.9,35.4,18.2,58.4,34.9,18.9
614,601–800,Bar-Ilan UniversityIsrael,32.0–37.9,30.6,33.3,39.4,46.9,51.7
615,601–800,Beijing Institute of TechnologyChina,32.0–37.9,31.6,32.8,43.2,99.9,25.5
616,601–800,University of Beira InteriorPortugal,32.0–37.9,18.6,19.6,52.6,37.5,57.4
617,601–800,University of BergamoItaly,32.0–37.9,18.8,21.9,55.4,40.3,35.3
618,601–800,Bilkent UniversityTurkey,32.0–37.9,22.6,20.7,45.2,48.1,63.1
619,601–800,Université Bourgogne Franche-Comté (UBFC)France,32.0–37.9,18.3,16.2,70.4,41.0,56.0
620,601–800,University of BradfordUnited Kingdom,32.0–37.9,21.4,19.6,49.3,37.9,79.8
621,601–800,University of BrightonUnited Kingdom,32.0–37.9,19.8,15.5,54.4,35.2,76.6
622,601–800,Ca’ Foscari University of VeniceItaly,32.0–37.9,33.7,27.3,33.5,40.9,58.8
623,601–800,Cairo UniversityEgypt,32.0–37.9,23.2,16.7,55.6,35.6,36.9
624,601–800,University of CalabriaItaly,32.0–37.9,16.2,17.6,62.3,35.5,38.2
625,601–800,Carleton UniversityCanada,32.0–37.9,22.1,29.8,52.3,40.3,71.6
626,601–800,University of CataniaItaly,32.0–37.9,25.0,19.7,70.4,36.1,31.4
627,601–800,University of Central FloridaUnited States,32.0–37.9,27.2,28.6,56.6,45.5,34.5
628,601–800,Institute of Chemical TechnologyIndia,32.0–37.9,36.5,28.5,36.8,51.0,14.6
629,601–800,China Agricultural UniversityChina,32.0–37.9,31.3,29.0,52.7,54.5,24.2
630,601–800,Chongqing UniversityChinaExplore,32.0–37.9,25.3,28.7,46.9,86.6,25.8
631,601–800,Chung-Ang UniversitySouth Korea,32.0–37.9,35.5,37.4,27.5,76.9,53.5
632,601–800,University of CoimbraPortugal,32.0–37.9,24.5,32.0,45.4,47.0,60.0
633,601–800,Concordia UniversityCanada,32.0–37.9,23.5,27.7,42.4,37.1,85.0
634,601–800,Covenant UniversityNigeriaExplore,32.0–37.9,19.0,20.5,56.7,44.7,31.0
635,601–800,Coventry UniversityUnited KingdomExplore,32.0–37.9,20.0,13.9,47.7,35.0,92.7
636,601–800,CY Cergy Paris UniversityFrance,32.0–37.9,24.6,24.8,49.2,41.0,88.5
637,601–800,Dalian University of TechnologyChina,32.0–37.9,25.6,25.7,42.1,73.5,31.1
638,601–800,Delhi Technological UniversityIndia,32.0–37.9,17.0,15.0,78.2,42.2,16.3
639,601–800,De Montfort UniversityUnited Kingdom,32.0–37.9,17.5,15.0,51.1,34.9,86.5
640,601–800,University of DerbyUnited Kingdom,32.0–37.9,17.2,11.7,59.2,35.2,67.3
641,601–800,University of DeustoSpain,32.0–37.9,18.8,19.6,56.9,40.5,45.6
642,601–800,Eötvös Loránd UniversityHungaryExplore,32.0–37.9,32.0,16.3,50.4,35.3,53.8
643,601–800,Ewha Womans UniversitySouth Korea,32.0–37.9,33.3,32.9,29.4,79.1,46.1
644,601–800,Federal University of Minas GeraisBrazil,32.0–37.9,33.3,18.8,50.0,39.3,29.5
645,601–800,Universidade Federal do Rio Grande do SulBrazil,32.0–37.9,31.5,20.0,49.5,46.7,28.1
646,601–800,Universidade Federal de SergipeBrazil,32.0–37.9,17.7,9.5,87.0,34.8,22.2
647,601–800,Federation University AustraliaAustraliaExplore,32.0–37.9,17.6,14.8,51.2,39.5,78.8
648,601–800,Gabriele d‘Annunzio UniversityItaly,32.0–37.9,15.0,16.6,72.7,36.1,38.7
649,601–800,University of GironaSpain,32.0–37.9,19.5,20.1,56.0,37.9,53.0
650,601–800,Glasgow Caledonian UniversityUnited Kingdom,32.0–37.9,19.2,13.8,61.0,35.3,66.0
651,601–800,Government College University FaisalabadPakistan,32.0–37.9,14.6,12.1,73.9,34.8,43.0
652,601–800,University of GranadaSpain,32.0–37.9,21.8,23.2,55.1,35.1,50.1
653,601–800,University of GrazAustria,32.0–37.9,22.3,20.0,53.6,36.8,79.2
654,601–800,Graz University of TechnologyAustria,32.0–37.9,29.4,18.0,47.2,71.6,81.2
655,601–800,University of GreenwichUnited Kingdom,32.0–37.9,17.7,15.9,60.3,35.8,93.5
656,601–800,Guangdong University of TechnologyChina,32.0–37.9,16.0,14.5,67.0,42.4,25.9
657,601–800,Guangzhou UniversityChina,32.0–37.9,16.4,10.1,75.7,38.2,28.8
658,601–800,Hacettepe UniversityTurkey,32.0–37.9,26.8,13.5,61.1,37.0,24.3
659,601–800,University of HaifaIsrael,32.0–37.9,24.0,22.7,64.5,35.7,39.7
660,601–800,Hamburg University of TechnologyGermany,32.0–37.9,34.1,21.2,45.1,95.6,57.5
661,601–800,Hazara University MansehraPakistan,32.0–37.9,16.3,9.3,74.8,34.8,42.2
662,601–800,University of HertfordshireUnited Kingdom,32.0–37.9,18.8,12.9,51.1,35.3,84.3
663,601–800,University of HoustonUnited States,32.0–37.9,33.1,25.8,50.0,36.6,43.5
664,601–800,Huazhong Agricultural UniversityChina,32.0–37.9,24.2,16.6,61.7,42.8,25.1
665,601–800,University of HuddersfieldUnited Kingdom,32.0–37.9,24.3,23.4,49.9,37.5,81.3
666,601–800,University of HullUnited Kingdom,32.0–37.9,23.4,23.9,56.6,36.5,77.8
667,601–800,University of IdahoUnited States,32.0–37.9,29.2,21.8,47.1,36.5,48.4
668,601–800,Indian Institute of Technology GandhinagarIndia,32.0–37.9,29.1,28.4,54.0,55.1,25.0
669,601–800,Indraprastha Institute of Information Technology DelhiIndia,32.0–37.9,17.0,12.9,64.2,63.5,31.9
670,601–800,"International Institute of Information Technology, HyderabadIndia",32.0–37.9,20.5,11.4,63.8,58.8,31.6
671,601–800,"International Islamic University, IslamabadPakistan",32.0–37.9,20.3,10.3,68.9,34.8,51.7
672,601–800,Iran University of Science and TechnologyIran,32.0–37.9,31.3,31.5,47.6,90.7,19.1
673,601–800,ISCTE-University Institute of LisbonPortugal,32.0–37.9,27.8,28.8,39.6,40.8,53.8
674,601–800,Istanbul Technical UniversityTurkey,32.0–37.9,28.3,34.8,27.6,100.0,36.9
675,601–800,ITMO UniversityRussian Federation,32.0–37.9,30.7,32.5,33.0,96.0,64.0
676,601–800,Jamia Millia IslamiaIndia,32.0–37.9,31.9,11.9,63.5,36.6,25.8
677,601–800,Jawaharlal Nehru UniversityIndia,32.0–37.9,45.1,25.0,37.2,36.3,19.2
678,601–800,Jinan UniversityChinaExplore,32.0–37.9,23.2,18.6,52.8,41.3,56.8
679,601–800,University of JohannesburgSouth AfricaExplore,32.0–37.9,24.0,31.0,35.6,42.5,74.3
680,601–800,Johannes Kepler University of LinzAustria,32.0–37.9,27.2,20.3,42.8,55.6,71.5
681,601–800,University of KaiserslauternGermany,32.0–37.9,34.9,25.7,33.9,70.8,55.3
682,601–800,Kansai Medical UniversityJapan,32.0–37.9,25.4,8.9,80.2,36.1,17.6
683,601–800,University of KashanIran,32.0–37.9,23.5,19.4,74.7,36.7,20.7
684,601–800,Kashan University of Medical Sciences and Health ServicesIran,32.0–37.9,25.0,13.3,73.4,35.3,22.4
685,601–800,Universiti Kebangsaan MalaysiaMalaysia,32.0–37.9,38.1,22.2,44.6,38.3,64.3
686,601–800,Keio UniversityJapan,32.0–37.9,32.9,25.0,41.6,45.0,34.7
687,601–800,Kerman University of Medical SciencesIran,32.0–37.9,25.6,10.1,62.8,41.7,18.6
688,601–800,Kobe UniversityJapan,32.0–37.9,32.9,23.1,41.8,46.0,30.9
689,601–800,Konkuk UniversitySouth Korea,32.0–37.9,32.8,37.8,31.1,47.2,50.8
690,601–800,University of KurdistanIran,32.0–37.9,15.1,14.8,76.7,38.9,26.8
691,601–800,Kyungpook National UniversitySouth KoreaExplore,32.0–37.9,28.9,33.8,27.0,86.5,41.7
692,601–800,University of La LagunaSpain,32.0–37.9,17.8,13.0,64.7,36.4,48.0
693,601–800,University of LatviaLatvia,32.0–37.9,19.7,27.1,50.3,45.9,53.7
694,601–800,Lehigh UniversityUnited States,32.0–37.9,28.8,21.3,53.4,38.0,65.0
695,601–800,University of LimerickIrelandExplore,32.0–37.9,22.9,26.9,52.8,38.4,80.0
696,601–800,Lithuanian University of Health SciencesLithuania,32.0–37.9,19.9,9.1,75.0,35.1,53.2
697,601–800,University of LorraineFrance,32.0–37.9,20.6,14.8,57.5,38.1,66.3
698,601–800,Louisiana State UniversityUnited States,32.0–37.9,32.6,23.3,49.4,36.1,39.0
699,601–800,Lviv Polytechnic National UniversityUkraine,32.0–37.9,20.0,10.1,69.6,35.8,24.5
700,601–800,Mae Fah Luang UniversityThailand,32.0–37.9,15.0,12.0,63.3,36.0,53.0
701,601–800,Mahatma Gandhi UniversityIndia,32.0–37.9,42.0,28.9,35.1,57.0,20.8
702,601–800,Mahidol UniversityThailandExplore,32.0–37.9,33.5,22.4,42.8,76.1,46.1
703,601–800,Makerere UniversityUganda,32.0–37.9,18.4,22.3,48.0,52.3,57.2
704,601–800,University of MalakandPakistan,32.0–37.9,16.1,10.7,67.0,35.4,40.3
705,601–800,Manchester Metropolitan UniversityUnited Kingdom,32.0–37.9,19.0,16.2,64.1,35.3,70.3
706,601–800,Marche Polytechnic UniversityItaly,32.0–37.9,20.8,21.4,67.7,43.8,32.8
707,601–800,"University of Maryland, Baltimore CountyUnited States",32.0–37.9,23.5,23.8,61.2,35.7,38.3
708,601–800,Mashhad University of Medical SciencesIran,32.0–37.9,31.0,13.1,60.1,34.8,23.7
709,601–800,Massey UniversityNew Zealand,32.0–37.9,23.3,23.9,39.9,41.8,93.1
710,601–800,Memorial University of NewfoundlandCanadaExplore,32.0–37.9,23.0,20.6,46.4,59.6,80.7
711,601–800,Middle East Technical UniversityTurkey,32.0–37.9,32.9,32.5,32.9,99.8,41.1
712,601–800,University of Missouri-St LouisUnited States,32.0–37.9,29.6,18.9,53.5,44.9,39.9
713,601–800,Montana State UniversityUnited States,32.0–37.9,20.5,18.3,66.2,43.9,28.3
714,601–800,Monterrey Institute of TechnologyMexicoExplore,32.0–37.9,20.8,19.1,46.8,66.5,59.6
715,601–800,Moscow State University of Civil EngineeringRussian Federation,32.0–37.9,19.9,9.6,71.3,52.2,23.6
716,601–800,Nanjing Medical UniversityChina,32.0–37.9,38.1,27.8,40.4,36.3,20.6
717,601–800,Nantes UniversitéFrance,32.0–37.9,25.5,22.6,55.1,41.0,52.5
718,601–800,National Cheng Kung University (NCKU)TaiwanExplore,32.0–37.9,36.5,42.3,25.2,100.0,39.1
719,601–800,National Institute of Applied Sciences of Lyon (INSA Lyon)France,32.0–37.9,29.1,22.5,30.8,84.8,71.0
720,601–800,National University of Science and Technology (MISiS)Russian Federation,32.0–37.9,27.7,19.2,39.6,87.6,67.9
721,601–800,National Taiwan Normal UniversityTaiwanExplore,32.0–37.9,32.2,36.4,29.3,85.2,54.4
722,601–800,National Taiwan University of Science and Technology (Taiwan Tech)TaiwanExplore,32.0–37.9,28.6,38.4,36.9,64.8,50.3
723,601–800,University of NeuchâtelSwitzerland,32.0–37.9,26.2,23.9,46.7,37.7,88.1
724,601–800,University of New Brunswick UNBCanada,32.0–37.9,21.3,21.0,46.5,50.1,71.6
725,601–800,University of NicosiaCyprusExplore,32.0–37.9,19.1,15.2,58.5,35.7,94.7
726,601–800,Nippon Medical SchoolJapan,32.0–37.9,26.8,9.9,64.7,35.1,18.2
727,601–800,Northern Illinois UniversityUnited States,32.0–37.9,27.0,16.2,50.0,35.6,48.1
728,601–800,Norwegian University of Life SciencesNorway,32.0–37.9,25.9,10.9,62.5,40.5,78.8
729,601–800,Ohio University (Main campus)United States,32.0–37.9,30.4,18.7,48.8,36.7,31.2
730,601–800,Ontario Tech UniversityCanada,32.0–37.9,18.6,25.7,51.4,37.4,60.8
731,601–800,The Open UniversityUnited Kingdom,32.0–37.9,18.0,15.8,62.8,35.1,57.8
732,601–800,Open University of CataloniaSpain,32.0–37.9,20.5,16.3,70.9,35.7,46.6
733,601–800,Oran 1 UniversityAlgeria,32.0–37.9,30.2,8.8,56.6,35.3,39.5
734,601–800,Oxford Brookes UniversityUnited Kingdom,32.0–37.9,26.1,23.7,49.3,35.3,81.0
735,601–800,University of PalermoItaly,32.0–37.9,17.3,20.1,60.1,35.5,31.4
736,601–800,Panjab UniversityIndia,32.0–37.9,32.9,14.8,52.6,35.4,16.5
737,601–800,Panthéon-Sorbonne University – Paris 1France,32.0–37.9,43.0,37.5,14.6,35.0,62.5
738,601–800,University of ParmaItaly,32.0–37.9,18.7,21.6,69.8,40.9,37.7
739,601–800,Parthenope University of NaplesItaly,32.0–37.9,20.6,19.0,69.1,36.7,26.9
740,601–800,Universidad Peruana Cayetano HerediaPeru,32.0–37.9,19.4,10.2,78.3,35.7,47.5
741,601–800,University of PeshawarPakistan,32.0–37.9,28.4,10.9,57.2,34.8,38.8
742,601–800,University of the PhilippinesPhilippines,32.0–37.9,22.6,17.5,74.3,41.7,33.1
743,601–800,Universitat Politècnica de CatalunyaSpain,32.0–37.9,24.7,17.4,48.1,42.6,57.7
744,601–800,Polytechnic University of TurinItaly,32.0–37.9,24.7,27.2,56.5,52.7,51.2
745,601–800,University of PretoriaSouth AfricaExplore,32.0–37.9,25.9,29.0,35.8,42.4,54.9
746,601–800,Prince Sattam Bin Abdulaziz UniversitySaudi Arabia,32.0–37.9,17.3,10.5,62.7,35.4,73.2
747,601–800,Universiti Putra MalaysiaMalaysia,32.0–37.9,33.8,27.2,29.6,64.9,77.3
748,601–800,Université du QuébecCanada,32.0–37.9,25.5,26.9,35.5,42.5,72.5
749,601–800,University of RegensburgGermany,32.0–37.9,27.8,15.1,65.0,35.1,55.2
750,601–800,University of ReginaCanada,32.0–37.9,18.5,17.8,61.0,37.1,67.1
751,601–800,Renmin University of ChinaChina,32.0–37.9,34.5,21.9,50.5,40.6,40.3
752,601–800,University of Rhode IslandUnited States,32.0–37.9,23.3,17.4,66.2,34.9,43.0
753,601–800,University of Rome IIIItaly,32.0–37.9,23.6,22.4,48.0,40.8,41.5
754,601–800,Roskilde UniversityDenmark,32.0–37.9,20.3,31.6,38.9,41.5,59.5
755,601–800,Rovira i Virgili UniversitySpain,32.0–37.9,21.1,21.4,62.1,38.3,54.9
756,601–800,RUDN UniversityRussian Federation,32.0–37.9,37.6,19.2,33.0,40.4,62.8
757,601–800,Sahand University of TechnologyIran,32.0–37.9,29.3,15.3,56.0,52.4,16.8
758,601–800,Universiti Sains MalaysiaMalaysia,32.0–37.9,33.5,23.9,39.9,45.2,57.3
759,601–800,Saint Petersburg State UniversityRussian Federation,32.0–37.9,43.7,34.1,16.4,40.1,43.4
760,601–800,San Diego State UniversityUnited States,32.0–37.9,24.4,11.2,69.5,35.4,34.6
761,601–800,Saveetha Institute of Medical and Technical SciencesIndia,32.0–37.9,21.0,9.0,86.9,35.7,26.2
762,601–800,Shahid Beheshti University of Medical SciencesIran,32.0–37.9,41.5,15.1,41.5,50.9,20.0
763,601–800,Shanghai UniversityChina,32.0–37.9,24.1,29.1,39.5,73.6,34.0
764,601–800,Shiraz University of TechnologyIran,32.0–37.9,24.6,22.5,68.7,40.5,25.9
765,601–800,University of SiegenGermany,32.0–37.9,23.3,24.0,44.5,39.7,53.6
766,601–800,University of SienaItaly,32.0–37.9,21.6,23.5,62.8,39.3,43.6
767,601–800,"Soochow University, ChinaChinaExplore",32.0–37.9,23.3,22.3,68.3,61.9,28.3
768,601–800,Southern Cross UniversityAustralia,32.0–37.9,19.7,23.0,57.0,44.4,71.4
769,601–800,Stevens Institute of TechnologyUnited States,32.0–37.9,22.5,18.2,62.3,37.4,72.6
770,601–800,University of the Sunshine CoastAustraliaExplore,32.0–37.9,22.2,27.1,48.3,43.2,71.9
771,601–800,SUNY Binghamton UniversityUnited States,32.0–37.9,24.6,21.2,59.6,38.5,38.1
772,601–800,University of TabrizIran,32.0–37.9,28.5,21.3,61.4,40.6,30.3
773,601–800,Tabriz University of Medical SciencesIran,32.0–37.9,43.0,13.3,55.6,34.9,21.5
774,601–800,Tallinn University of TechnologyEstonia,32.0–37.9,20.4,19.7,48.2,51.7,72.7
775,601–800,Tehran University of Medical SciencesIran,32.0–37.9,48.5,17.7,48.0,42.1,27.2
776,601–800,Universiti Teknologi MalaysiaMalaysia,32.0–37.9,31.3,22.9,39.4,47.5,62.6
777,601–800,University of Texas at ArlingtonUnited States,32.0–37.9,21.6,18.9,54.7,41.6,44.5
778,601–800,The University of Texas at San AntonioUnited States,32.0–37.9,19.8,20.1,70.3,37.1,38.9
779,601–800,Texas Tech UniversityUnited States,32.0–37.9,27.9,19.1,48.0,36.1,52.8
780,601–800,Tokyo Metropolitan UniversityJapanExplore,32.0–37.9,24.4,14.5,59.4,39.3,27.8
781,601–800,University of ToledoUnited States,32.0–37.9,32.2,14.0,48.2,40.5,47.0
782,601–800,Tomsk State UniversityRussian Federation,32.0–37.9,40.4,34.9,21.9,59.4,73.6
783,601–800,TU BraunschweigGermany,32.0–37.9,25.9,17.8,56.2,44.7,56.5
784,601–800,University of UdineItaly,32.0–37.9,22.3,17.3,69.0,39.4,39.8
785,601–800,University of UlsanSouth Korea,32.0–37.9,22.5,26.0,64.7,72.9,24.4
786,601–800,Ulster UniversityUnited Kingdom,32.0–37.9,24.5,19.6,47.5,37.1,77.7
787,601–800,Umm Al-Qura UniversitySaudi Arabia,32.0–37.9,32.7,13.4,36.0,59.3,81.6
788,601–800,Universiti Utara MalaysiaMalaysia,32.0–37.9,30.6,24.3,42.4,38.2,70.2
789,601–800,University of WarsawPoland,32.0–37.9,29.5,27.3,44.1,35.9,44.1
790,601–800,Wenzhou UniversityChina,32.0–37.9,16.3,10.5,75.7,38.5,24.5
791,601–800,Wenzhou Medical UniversityChina,32.0–37.9,17.7,13.6,76.0,36.7,28.7
792,601–800,University of the Western CapeSouth Africa,32.0–37.9,20.6,24.1,63.0,34.8,62.8
793,601–800,University of WindsorCanada,32.0–37.9,34.2,28.1,33.2,48.5,87.3
794,601–800,University of Wisconsin-MilwaukeeUnited States,32.0–37.9,22.5,22.0,59.7,36.9,33.7
795,601–800,Worcester Polytechnic InstituteUnited States,32.0–37.9,24.4,19.3,50.1,37.0,52.6
796,601–800,University of WuppertalGermany,32.0–37.9,26.8,23.1,50.8,48.1,47.6
797,601–800,University of WyomingUnited States,32.0–37.9,30.4,13.4,54.3,36.9,35.8
798,601–800,Xi’an Jiaotong-Liverpool UniversityChinaExplore,32.0–37.9,16.8,14.4,71.8,36.1,75.8
799,601–800,Zayed UniversityUnited Arab Emirates,32.0–37.9,17.6,16.1,64.9,35.9,74.0
800,801–1000,University of the AegeanGreece,27.2–31.9,18.1,19.9,49.5,53.4,37.5
801,801–1000,"University of Agriculture, FaisalabadPakistan",27.2–31.9,19.1,16.1,44.9,48.9,42.8
802,801–1000,Al-Balqa Applied UniversityJordan,27.2–31.9,13.3,11.4,58.2,44.2,48.1
803,801–1000,University of AlgarvePortugal,27.2–31.9,17.4,16.1,40.3,36.1,68.1
804,801–1000,Aligarh Muslim UniversityIndia,27.2–31.9,30.2,12.6,47.4,39.3,25.3
805,801–1000,Amedeo Avogadro University of Eastern PiedmontItaly,27.2–31.9,13.5,21.1,57.4,34.9,40.8
806,801–1000,American University in CairoEgypt,27.2–31.9,25.0,29.5,22.5,36.0,63.4
807,801–1000,American University of SharjahUnited Arab Emirates,27.2–31.9,21.0,18.8,35.9,35.5,93.8
808,801–1000,Amrita Vishwa VidyapeethamIndia,27.2–31.9,25.2,17.3,43.5,58.8,40.5
809,801–1000,"University of the Andes, ColombiaColombia",27.2–31.9,21.6,17.1,39.2,39.3,55.5
810,801–1000,Anna UniversityIndia,27.2–31.9,21.9,27.2,39.5,44.6,15.4
811,801–1000,Arts et MétiersFrance,27.2–31.9,26.3,16.8,25.7,65.3,66.2
812,801–1000,Athens University of Economics and BusinessGreece,27.2–31.9,19.7,23.8,45.2,38.5,47.9
813,801–1000,University of AveiroPortugalExplore,27.2–31.9,23.3,23.8,42.4,37.5,50.0
814,801–1000,Bahçeşehir UniversityTurkey,27.2–31.9,19.3,18.6,45.0,51.6,47.1
815,801–1000,University of the Basque CountrySpain,27.2–31.9,20.7,20.2,50.2,37.8,44.6
816,801–1000,Bauman Moscow State Technical UniversityRussian Federation,27.2–31.9,40.7,18.0,26.6,78.0,43.4
817,801–1000,Baylor UniversityUnited States,27.2–31.9,32.4,18.1,42.4,35.3,34.6
818,801–1000,University of BedfordshireUnited Kingdom,27.2–31.9,18.4,14.9,39.6,35.2,79.2
819,801–1000,University of BelgradeSerbia,27.2–31.9,20.1,27.5,40.8,40.9,41.7
820,801–1000,Ben-Gurion University of the NegevIsrael,27.2–31.9,28.1,32.1,31.9,50.0,37.3
821,801–1000,Benha UniversityEgypt,27.2–31.9,15.5,7.9,54.6,35.4,43.7
822,801–1000,Beni-Suef UniversityEgypt,27.2–31.9,14.9,8.1,68.9,34.8,44.6
823,801–1000,Bharathiar UniversityIndia,27.2–31.9,37.1,14.3,33.7,34.9,22.5
824,801–1000,"Birla Institute of Technology and Science, PilaniIndia",27.2–31.9,20.0,11.1,53.6,36.0,18.8
825,801–1000,Boğaziçi UniversityTurkey,27.2–31.9,24.3,24.2,34.7,60.8,39.1
826,801–1000,Carlos III University of MadridSpainExplore,27.2–31.9,25.3,18.6,28.4,40.5,62.3
827,801–1000,University of Central LancashireUnited Kingdom,27.2–31.9,18.7,13.6,45.4,35.2,68.1
828,801–1000,Central Queensland UniversityAustraliaExplore,27.2–31.9,17.1,15.4,52.0,37.9,63.1
829,801–1000,Chang Gung UniversityTaiwan,27.2–31.9,23.0,28.5,30.8,81.4,27.8
830,801–1000,Chapman UniversityUnited States,27.2–31.9,38.1,12.9,38.7,35.1,41.3
831,801–1000,Charles Sturt UniversityAustralia,27.2–31.9,16.9,16.9,41.7,35.5,70.3
832,801–1000,University of ChileChile,27.2–31.9,23.8,18.1,36.7,40.3,50.4
833,801–1000,"China University of Geosciences, BeijingChina",27.2–31.9,27.0,17.7,37.2,46.7,25.1
834,801–1000,"China University of Geosciences, WuhanChina",27.2–31.9,21.3,17.3,55.3,51.1,29.0
835,801–1000,China University of Mining and TechnologyChina,27.2–31.9,20.5,16.4,48.5,60.6,19.5
836,801–1000,"China University of Petroleum, BeijingChina",27.2–31.9,25.1,22.9,36.3,99.2,24.3
837,801–1000,Chulalongkorn UniversityThailandExplore,27.2–31.9,32.8,20.6,30.9,63.7,37.9
838,801–1000,Clarkson UniversityUnited States,27.2–31.9,27.6,17.3,43.0,39.6,50.8
839,801–1000,Clemson UniversityUnited States,27.2–31.9,26.5,21.5,41.2,39.9,42.2
840,801–1000,University of Clermont AuvergneFrance,27.2–31.9,21.4,15.2,51.4,36.4,59.8
841,801–1000,University of ColomboSri Lanka,27.2–31.9,27.6,9.3,52.3,34.9,37.6
842,801–1000,COMSATS University IslamabadPakistan,27.2–31.9,16.8,10.3,61.3,34.9,46.1
843,801–1000,University of CórdobaSpain,27.2–31.9,20.0,17.5,51.4,37.4,46.3
844,801–1000,Creighton UniversityUnited States,27.2–31.9,40.5,13.6,34.1,36.1,25.5
845,801–1000,University of DebrecenHungaryExplore,27.2–31.9,34.3,14.0,32.3,40.6,61.1
846,801–1000,University of DelhiIndia,27.2–31.9,37.6,22.4,34.7,34.8,17.8
847,801–1000,University of DhakaBangladesh,27.2–31.9,16.3,8.4,61.8,35.2,42.6
848,801–1000,Donghua UniversityChina,27.2–31.9,20.6,18.7,49.6,67.2,32.5
849,801–1000,East China University of Science and TechnologyChina,27.2–31.9,22.7,20.7,38.1,56.9,20.0
850,801–1000,University of East LondonUnited Kingdom,27.2–31.9,23.5,15.1,32.3,35.0,80.9
851,801–1000,École Centrale de LyonFrance,27.2–31.9,27.8,23.4,21.2,60.5,69.3
852,801–1000,Edge Hill UniversityUnited Kingdom,27.2–31.9,16.6,12.7,60.8,34.8,45.6
853,801–1000,Estonian University of Life SciencesEstonia,27.2–31.9,22.0,9.8,51.3,38.0,66.9
854,801–1000,European University of MadridSpain,27.2–31.9,18.7,9.7,56.2,35.0,59.8
855,801–1000,Universidade Federal de Santa CatarinaBrazil,27.2–31.9,28.1,13.8,47.1,44.4,30.9
856,801–1000,Universidade Federal de São Paulo (UNIFESP)Brazil,27.2–31.9,27.4,17.7,46.5,35.3,29.2
857,801–1000,Florida Agricultural and Mechanical UniversityUnited States,27.2–31.9,34.9,12.6,33.2,35.4,31.6
858,801–1000,Florida Atlantic UniversityUnited States,27.2–31.9,20.1,18.5,43.7,40.4,46.5
859,801–1000,Florida Institute of TechnologyUnited States,27.2–31.9,28.1,16.6,32.9,39.4,54.9
860,801–1000,University of FoggiaItaly,27.2–31.9,16.9,20.9,53.7,38.0,25.7
