,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
585,501–600,Southern Cross UniversityAustralia,33.5–37.0,23.0,21.7,52.6,39.9,64.2
586,501–600,Stevens Institute of TechnologyUnited States,33.5–37.0,20.8,15.4,60.7,36.4,65.9
587,501–600,SUNY Binghamton UniversityUnited States,33.5–37.0,23.0,19.9,65.0,36.8,43.4
588,501–600,Taipei Medical UniversityTaiwanExplore,33.5–37.0,26.9,29.2,48.1,96.4,35.1
589,501–600,The University of Texas at San AntonioUnited States,33.5–37.0,17.2,19.4,74.8,35.6,35.8
590,501–600,Tianjin UniversityChinaExplore,33.5–37.0,32.8,32.8,33.7,94.5,23.6
591,501–600,University of ToledoUnited States,33.5–37.0,36.0,14.3,48.3,43.8,44.7
592,501–600,Tomsk Polytechnic UniversityRussian Federation,33.5–37.0,29.4,20.1,52.3,69.5,53.0
593,501–600,Tomsk State UniversityRussian Federation,33.5–37.0,41.1,28.6,24.4,51.1,67.4
594,501–600,Universiti Tunku Abdul Rahman (UTAR)Malaysia,33.5–37.0,13.2,8.9,80.5,35.7,30.4
595,501–600,University of UdineItaly,33.5–37.0,26.1,15.5,68.0,37.3,38.9
596,501–600,University of UlsanSouth Korea,33.5–37.0,19.4,21.8,63.3,49.4,21.6
597,501–600,The University of the West IndiesJamaicaExplore,33.5–37.0,15.7,8.7,68.7,34.0,65.0
598,501–600,Worcester Polytechnic InstituteUnited States,33.5–37.0,20.9,17.5,62.4,35.0,55.1
599,501–600,Xiamen UniversityChina,33.5–37.0,30.9,22.1,56.6,48.6,30.9
600,501–600,Xi’an Jiaotong UniversityChina,33.5–37.0,32.3,27.7,41.8,60.8,40.5
601,601–800,University of the AegeanGreece,26.0–33.4,16.8,17.0,47.9,34.8,36.2
602,601–800,The University of AizuJapan,26.0–33.4,18.7,11.9,40.3,38.3,67.8
603,601–800,University of AlcaláSpain,26.0–33.4,30.4,14.5,37.5,41.0,61.6
604,601–800,University of AlgarvePortugal,26.0–33.4,18.5,12.5,41.1,35.8,58.7
605,601–800,American University in CairoEgypt,26.0–33.4,24.9,23.2,22.2,34.9,66.1
606,601–800,Amrita Vishwa VidyapeethamIndia,26.0–33.4,22.7,11.1,39.8,48.2,46.8
607,601–800,"University of the Andes, ColombiaColombia",26.0–33.4,23.3,13.4,49.2,36.4,51.7
608,601–800,Aristotle University of ThessalonikiGreece,26.0–33.4,17.7,15.7,60.3,40.9,40.3
609,601–800,University of ArkansasUnited States,26.0–33.4,25.2,20.7,40.1,39.1,31.2
610,601–800,Athens University of Economics and BusinessGreece,26.0–33.4,19.7,21.4,40.5,36.9,44.8
611,601–800,Auburn UniversityUnited States,26.0–33.4,32.8,20.8,34.8,40.7,36.8
612,601–800,Banaras Hindu UniversityIndia,26.0–33.4,31.1,16.5,43.3,34.2,17.6
613,601–800,University of the Basque CountrySpain,26.0–33.4,20.4,16.5,50.0,36.2,40.1
614,601–800,Baylor UniversityUnited States,26.0–33.4,31.1,17.8,41.7,35.1,28.6
615,601–800,Beijing Institute of TechnologyChina,26.0–33.4,28.1,28.0,22.8,96.7,23.5
616,601–800,University of Beira InteriorPortugal,26.0–33.4,17.1,16.1,50.7,34.4,45.1
617,601–800,Ben-Gurion University of the NegevIsrael,26.0–33.4,29.7,28.2,39.2,45.0,36.6
618,601–800,Benha UniversityEgypt,26.0–33.4,14.7,7.7,52.1,35.3,39.9
619,601–800,Beni-Suef UniversityEgypt,26.0–33.4,15.0,7.1,64.3,34.0,43.3
620,601–800,University of BradfordUnited Kingdom,26.0–33.4,19.5,15.6,30.7,36.4,81.3
621,601–800,University of BrightonUnited Kingdom,26.0–33.4,16.8,13.6,44.6,34.9,73.9
622,601–800,Ca’ Foscari University of VeniceItaly,26.0–33.4,24.7,26.6,37.0,37.1,44.6
623,601–800,University of CagliariItaly,26.0–33.4,17.2,13.2,59.8,36.0,37.0
624,601–800,Carlos III University of MadridSpainExplore,26.0–33.4,26.4,16.0,37.3,37.8,58.6
625,601–800,Catholic University of PortugalPortugal,26.0–33.4,19.7,8.0,64.3,36.4,51.9
626,601–800,University of Central FloridaUnited States,26.0–33.4,27.8,26.8,44.9,43.3,30.9
627,601–800,Central South UniversityChinaExplore,26.0–33.4,27.9,28.3,41.7,92.7,23.4
628,601–800,Chang Gung UniversityTaiwan,26.0–33.4,20.7,24.9,30.4,80.9,22.6
629,601–800,Chiba UniversityJapan,26.0–33.4,26.6,18.1,32.2,49.8,24.9
630,601–800,University of ChileChile,26.0–33.4,24.3,18.0,34.6,34.0,50.5
631,601–800,China Agricultural UniversityChina,26.0–33.4,32.4,25.9,41.5,48.9,21.1
632,601–800,"China University of Geosciences, BeijingChina",26.0–33.4,27.7,15.7,39.5,48.2,24.7
633,601–800,University of Clermont AuvergneFrance,26.0–33.4,14.8,9.1,60.1,34.9,59.9
634,601–800,COMSATS University IslamabadPakistan,26.0–33.4,15.6,9.0,63.2,34.1,45.5
635,601–800,Concordia UniversityCanada,26.0–33.4,18.9,25.2,40.7,37.1,81.6
636,601–800,University of Costa RicaCosta Rica,26.0–33.4,15.1,7.4,60.7,34.0,48.5
637,601–800,Covenant UniversityNigeriaExplore,26.0–33.4,25.6,13.9,36.9,50.6,28.1
638,601–800,Coventry UniversityUnited KingdomExplore,26.0–33.4,17.0,11.2,39.5,34.1,85.9
639,601–800,Dalian University of TechnologyChina,26.0–33.4,23.6,21.8,36.2,81.3,26.0
640,601–800,University of DaytonUnited States,26.0–33.4,30.5,23.3,24.9,39.6,31.8
641,601–800,University of DelhiIndia,26.0–33.4,39.0,18.5,29.1,34.1,19.1
642,601–800,De Montfort UniversityUnited Kingdom,26.0–33.4,16.4,14.0,42.9,34.2,69.7
643,601–800,University of DeustoSpain,26.0–33.4,29.3,24.8,29.8,38.2,46.9
644,601–800,East China University of Science and TechnologyChina,26.0–33.4,21.6,16.8,43.7,51.7,17.1
645,601–800,Eastern Mediterranean UniversityNorthern CyprusExplore,26.0–33.4,18.2,14.6,47.8,34.0,82.3
646,601–800,École Centrale de LyonFrance,26.0–33.4,32.0,18.4,23.7,64.2,68.7
647,601–800,École normale supérieure Paris-SaclayFrance,26.0–33.4,34.6,23.6,32.0,46.2,55.5
648,601–800,Edinburgh Napier UniversityUnited Kingdom,26.0–33.4,15.8,13.1,44.1,36.2,79.2
649,601–800,Embry-Riddle Aeronautical UniversityUnited States,26.0–33.4,14.9,8.6,77.6,34.2,29.9
650,601–800,Eötvös Loránd UniversityHungaryExplore,26.0–33.4,19.9,18.3,44.5,35.5,52.9
651,601–800,Ewha Womans UniversitySouth Korea,26.0–33.4,29.1,27.4,34.1,69.7,45.2
652,601–800,Federal University of Minas GeraisBrazil,26.0–33.4,29.3,16.8,42.5,38.3,25.4
653,601–800,Federal University of Rio de JaneiroBrazil,26.0–33.4,33.4,21.4,23.6,35.2,29.0
654,601–800,Universidade Federal do Rio Grande do SulBrazil,26.0–33.4,31.7,14.1,40.5,48.1,24.9
655,601–800,Universidade Federal de São Paulo (UNIFESP)Brazil,26.0–33.4,33.9,19.7,45.8,35.0,27.0
656,601–800,Federico Santa María Technical UniversityChileExplore,26.0–33.4,12.1,10.2,50.4,44.3,54.4
657,601–800,Fordham UniversityUnited States,26.0–33.4,41.0,23.2,34.5,34.7,36.9
658,601–800,Fuzhou UniversityChina,26.0–33.4,15.4,11.3,53.6,44.8,22.9
659,601–800,Glasgow Caledonian UniversityUnited Kingdom,26.0–33.4,18.0,13.1,55.8,34.8,59.2
660,601–800,University of GranadaSpain,26.0–33.4,23.5,19.0,48.3,35.0,47.0
661,601–800,University of GreenwichUnited Kingdom,26.0–33.4,16.0,13.6,41.0,34.9,87.9
662,601–800,University of HaifaIsrael,26.0–33.4,24.9,30.8,38.0,36.2,35.5
663,601–800,University of HertfordshireUnited Kingdom,26.0–33.4,16.5,12.8,45.1,34.8,79.2
664,601–800,Hiroshima UniversityJapan,26.0–33.4,28.4,20.4,32.5,50.4,29.6
665,601–800,Huazhong Agricultural UniversityChina,26.0–33.4,20.9,14.9,47.2,45.3,20.2
666,601–800,University of HuddersfieldUnited Kingdom,26.0–33.4,20.7,18.0,43.1,36.0,70.5
667,601–800,University of IbadanNigeria,26.0–33.4,25.0,12.1,44.7,41.2,34.5
668,601–800,Ilmenau University of TechnologyGermany,26.0–33.4,26.7,11.8,30.7,40.3,58.6
669,601–800,"Indian Institute of Science Education and Research, PuneIndia",26.0–33.4,27.5,15.0,59.7,34.3,19.5
670,601–800,Indian Institute of Technology BhubaneswarIndia,26.0–33.4,19.1,10.3,64.8,35.6,17.4
671,601–800,Indian Institute of Technology GuwahatiIndia,26.0–33.4,29.5,19.3,39.7,37.5,15.0
672,601–800,Indian Institute of Technology HyderabadIndia,26.0–33.4,26.4,18.0,44.6,39.6,16.8
673,601–800,Indian Institute of Technology MadrasIndia,26.0–33.4,41.5,25.4,27.0,69.1,18.4
674,601–800,University of IndonesiaIndonesiaExplore,26.0–33.4,36.2,17.5,18.8,83.1,52.9
675,601–800,University of IoanninaGreece,26.0–33.4,15.9,17.1,63.3,38.7,43.2
676,601–800,Iran University of Science and TechnologyIran,26.0–33.4,25.4,26.8,42.7,66.3,15.8
677,601–800,ISCTE-University Institute of LisbonPortugal,26.0–33.4,25.5,24.9,25.0,37.3,49.1
678,601–800,Isfahan University of TechnologyIran,26.0–33.4,24.1,22.0,43.5,85.7,20.6
679,601–800,Istanbul Technical UniversityTurkey,26.0–33.4,23.6,27.1,32.9,100.0,26.1
680,601–800,Jadavpur UniversityIndia,26.0–33.4,36.1,20.9,29.4,39.1,15.0
681,601–800,Jagiellonian UniversityPoland,26.0–33.4,22.3,15.4,50.7,34.8,35.5
682,601–800,Jaume I UniversitySpain,26.0–33.4,21.6,15.0,55.5,36.8,41.8
683,601–800,University of JohannesburgSouth AfricaExplore,26.0–33.4,19.3,26.0,36.9,40.2,60.4
684,601–800,Juntendo UniversityJapan,26.0–33.4,35.6,13.7,28.2,48.4,20.6
685,601–800,Kafrelsheikh UniversityEgypt,26.0–33.4,11.2,7.4,63.8,38.2,46.3
686,601–800,Kansas State UniversityUnited States,26.0–33.4,24.0,19.8,47.1,41.3,45.2
687,601–800,Kazan Federal UniversityRussian Federation,26.0–33.4,25.1,18.3,52.7,40.1,34.3
688,601–800,Universiti Kebangsaan MalaysiaMalaysia,26.0–33.4,34.3,21.4,18.4,36.2,43.3
689,601–800,Keio UniversityJapan,26.0–33.4,31.6,24.8,34.9,42.3,29.9
690,601–800,Kindai UniversityJapan,26.0–33.4,18.9,10.7,52.2,39.2,21.9
691,601–800,King Fahd University of Petroleum and MineralsSaudi Arabia,26.0–33.4,28.7,15.4,36.7,65.0,83.8
692,601–800,Kingston UniversityUnited Kingdom,26.0–33.4,18.0,16.7,29.0,34.4,83.1
693,601–800,Kobe UniversityJapan,26.0–33.4,32.8,19.8,30.2,46.1,26.1
694,601–800,Konkuk UniversitySouth Korea,26.0–33.4,33.3,34.3,24.6,47.9,44.7
695,601–800,University of Las Palmas de Gran CanariaSpain,26.0–33.4,29.4,10.9,35.1,34.0,34.1
696,601–800,Lebanese American UniversityLebanon,26.0–33.4,30.5,9.6,44.4,34.0,86.9
697,601–800,University of LeobenAustria,26.0–33.4,28.3,11.8,37.8,54.5,70.6
698,601–800,University of LincolnUnited Kingdom,26.0–33.4,15.4,13.1,44.1,34.9,68.3
699,601–800,University of LjubljanaSlovenia,26.0–33.4,23.2,17.4,40.1,38.1,40.2
700,601–800,University of LorraineFrance,26.0–33.4,20.3,12.8,59.6,39.6,60.1
701,601–800,Louisiana Tech UniversityUnited States,26.0–33.4,17.7,10.5,53.0,34.5,33.6
702,601–800,Mahidol UniversityThailandExplore,26.0–33.4,29.1,18.2,44.8,74.7,45.6
703,601–800,Manchester Metropolitan UniversityUnited Kingdom,26.0–33.4,18.0,13.2,45.3,34.2,62.5
704,601–800,Mansoura UniversityEgypt,26.0–33.4,16.8,8.9,59.2,40.5,43.3
705,601–800,Marquette UniversityUnited States,26.0–33.4,36.1,14.0,32.1,36.2,23.7
706,601–800,Masaryk UniversityCzech Republic,26.0–33.4,22.1,24.7,34.6,35.1,59.2
707,601–800,Mashhad University of Medical SciencesIran,26.0–33.4,27.3,11.6,48.0,34.0,18.1
708,601–800,Middle East Technical UniversityTurkey,26.0–33.4,26.4,21.0,28.3,66.4,29.9
709,601–800,Miguel Hernández University of ElcheSpain,26.0–33.4,24.4,12.4,43.2,36.9,31.4
710,601–800,University of MinhoPortugal,26.0–33.4,21.4,19.2,39.4,57.8,48.0
711,601–800,Mississippi State UniversityUnited States,26.0–33.4,21.0,16.1,41.8,38.0,24.2
712,601–800,Monterrey Institute of TechnologyMexicoExplore,26.0–33.4,22.0,16.1,39.8,73.5,59.9
713,601–800,Nanjing Agricultural UniversityChina,26.0–33.4,20.6,17.0,43.0,45.7,19.8
714,601–800,Nanjing Medical UniversityChina,26.0–33.4,23.6,24.1,36.4,34.9,19.6
715,601–800,Nanjing Normal UniversityChina,26.0–33.4,19.7,11.1,47.0,48.5,20.6
716,601–800,Nanjing Tech UniversityChinaExplore,26.0–33.4,17.5,11.6,48.9,54.3,21.1
717,601–800,Nantes UniversitéFrance,26.0–33.4,19.0,19.8,56.4,37.0,49.1
718,601–800,National Autonomous University of MexicoMexico,26.0–33.4,32.6,28.1,19.2,55.7,40.5
719,601–800,National Institute of Applied Sciences of Lyon (INSA Lyon)France,26.0–33.4,27.6,15.0,38.1,65.3,76.9
720,601–800,National Institute of Technology RourkelaIndia,26.0–33.4,26.1,13.2,44.2,37.3,16.4
721,601–800,National University of Science and Technology (MISiS)Russian Federation,26.0–33.4,23.1,17.4,28.8,69.1,59.2
722,601–800,National Sun Yat-Sen UniversityTaiwan,26.0–33.4,24.6,28.3,25.9,55.4,30.7
723,601–800,National Taiwan Normal UniversityTaiwanExplore,26.0–33.4,32.0,36.3,23.0,78.3,51.1
724,601–800,"University of Nevada, Las VegasUnited States",26.0–33.4,29.4,21.2,43.0,34.0,31.5
725,601–800,New Mexico State University (Main campus)United States,26.0–33.4,21.8,14.3,53.9,38.6,35.5
726,601–800,Nippon Medical SchoolJapan,26.0–33.4,28.5,25.0,44.3,35.6,26.7
727,601–800,University of North Carolina at GreensboroUnited States,26.0–33.4,21.2,20.6,39.0,34.9,19.5
728,601–800,Northeast Normal UniversityChina,26.0–33.4,27.0,10.1,50.9,35.8,17.2
729,601–800,Northwestern Polytechnical UniversityChinaExplore,26.0–33.4,26.2,30.1,27.8,78.9,20.2
730,601–800,Nottingham Trent UniversityUnited Kingdom,26.0–33.4,16.4,12.5,52.1,34.2,63.4
731,601–800,Old Dominion UniversityUnited States,26.0–33.4,22.8,19.2,57.1,34.0,29.9
732,601–800,Open University of CataloniaSpain,26.0–33.4,12.8,12.5,71.3,34.9,39.8
733,601–800,Otto von Guericke University of MagdeburgGermany,26.0–33.4,24.3,13.7,45.9,42.6,56.8
734,601–800,University of OviedoSpain,26.0–33.4,25.5,14.7,50.8,38.0,34.1
735,601–800,Palacký University OlomoucCzech Republic,26.0–33.4,18.9,11.8,42.5,34.8,57.1
736,601–800,Panjab UniversityIndia,26.0–33.4,26.9,11.0,54.5,34.0,16.0
737,601–800,University of PécsHungaryExplore,26.0–33.4,18.8,16.7,37.6,39.0,55.3
738,601–800,Peter the Great St Petersburg Polytechnic UniversityRussian Federation,26.0–33.4,26.1,16.0,38.1,73.4,52.4
739,601–800,Polytechnic Institute of PortoPortugal,26.0–33.4,12.2,7.8,64.9,34.1,31.6
740,601–800,Polytechnic University of ValenciaSpain,26.0–33.4,25.4,12.0,45.2,44.5,47.5
741,601–800,Pontificia Universidad Católica de ChileChile,26.0–33.4,25.5,24.0,44.0,39.0,56.9
742,601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio)Brazil,26.0–33.4,27.0,21.8,30.6,98.2,43.5
743,601–800,Portland State UniversityUnited States,26.0–33.4,19.8,21.7,42.8,34.6,31.8
744,601–800,University of PretoriaSouth AfricaExplore,26.0–33.4,23.8,28.7,35.7,59.4,51.0
745,601–800,Pusan National UniversitySouth KoreaExplore,26.0–33.4,27.8,28.2,28.4,63.2,35.3
746,601–800,Université du QuébecCanada,26.0–33.4,22.6,21.3,39.4,41.8,65.6
747,601–800,University of ReginaCanada,26.0–33.4,15.3,14.8,45.8,36.0,54.1
748,601–800,University of Rennes 1France,26.0–33.4,19.1,15.4,49.8,36.4,55.1
749,601–800,Rikkyo UniversityJapan,26.0–33.4,14.4,8.6,60.7,34.3,38.9
750,601–800,Rochester Institute of TechnologyUnited States,26.0–33.4,19.6,17.2,42.9,36.1,39.9
751,601–800,Roskilde UniversityDenmark,26.0–33.4,19.4,31.0,44.4,37.5,49.3
752,601–800,RUDN UniversityRussian Federation,26.0–33.4,38.3,10.3,19.6,36.9,70.7
753,601–800,Universiti Sains MalaysiaMalaysia,26.0–33.4,35.6,22.4,18.8,43.2,50.7
754,601–800,University of SalamancaSpain,26.0–33.4,27.8,15.2,33.6,35.6,49.5
755,601–800,University of SalfordUnited Kingdom,26.0–33.4,18.1,15.4,34.5,34.5,71.4
756,601–800,University of San DiegoUnited States,26.0–33.4,37.4,18.1,38.1,39.5,25.0
757,601–800,University of Santiago de CompostelaSpain,26.0–33.4,26.8,16.0,50.5,39.0,44.3
758,601–800,University of SassariItaly,26.0–33.4,20.7,15.1,51.6,35.6,36.2
759,601–800,University of SevilleSpain,26.0–33.4,27.0,18.8,38.7,36.6,38.4
760,601–800,Sharif University of TechnologyIran,26.0–33.4,26.2,31.9,38.8,93.8,19.9
761,601–800,Shenzhen UniversityChinaExplore,26.0–33.4,15.8,17.7,62.6,49.9,33.7
762,601–800,Université de SherbrookeCanada,26.0–33.4,27.8,13.4,51.5,36.6,57.6
763,601–800,Shiraz University of TechnologyIran,26.0–33.4,21.6,18.6,46.6,43.5,15.2
764,601–800,Sichuan UniversityChinaExplore,26.0–33.4,32.7,27.4,32.0,76.9,19.8
765,601–800,Sogang UniversitySouth Korea,26.0–33.4,23.2,29.2,22.9,47.7,30.7
766,601–800,University of South AlabamaUnited States,26.0–33.4,31.4,10.0,44.2,35.8,25.1
767,601–800,University of South DakotaUnited States,26.0–33.4,30.4,14.5,55.8,38.6,24.4
768,601–800,University of Southern QueenslandAustralia,26.0–33.4,19.7,18.2,35.7,35.8,71.4
769,601–800,University of SplitCroatia,26.0–33.4,13.8,13.8,60.4,40.5,43.3
770,601–800,Suez Canal UniversityEgypt,26.0–33.4,17.6,7.6,69.0,35.3,45.5
771,601–800,University of the Sunshine CoastAustraliaExplore,26.0–33.4,15.9,22.0,42.3,36.3,66.3
772,601–800,University of SzegedHungary,26.0–33.4,19.8,11.1,41.2,37.3,52.5
773,601–800,University of TabrizIran,26.0–33.4,26.6,18.1,37.8,43.0,17.1
774,601–800,Tallinn University of TechnologyEstonia,26.0–33.4,16.8,14.2,37.6,45.5,58.7
775,601–800,Technical University of MadridSpain,26.0–33.4,31.1,13.9,37.9,42.6,47.5
776,601–800,University of Technology of CompiègneFrance,26.0–33.4,24.2,9.9,50.1,41.9,82.7
777,601–800,University of TehranIran,26.0–33.4,33.8,22.5,35.0,34.0,22.4
778,601–800,Tehran University of Medical SciencesIran,26.0–33.4,48.1,15.8,30.1,37.9,21.1
779,601–800,Universiti Teknologi MalaysiaMalaysia,26.0–33.4,35.9,24.4,23.3,44.8,57.1
780,601–800,Universiti Teknologi PetronasMalaysia,26.0–33.4,25.2,30.7,26.7,78.7,64.9
781,601–800,University of Texas at ArlingtonUnited States,26.0–33.4,19.3,17.6,48.0,39.3,45.6
782,601–800,University of Texas at El PasoUnited States,26.0–33.4,19.6,21.4,41.8,34.0,37.9
783,601–800,Texas Tech UniversityUnited States,26.0–33.4,30.5,20.7,42.3,36.7,44.6
784,601–800,Tezpur UniversityIndia,26.0–33.4,35.2,26.0,31.2,34.2,13.7
785,601–800,University of Trás-os-Montes and Alto DouroPortugal,26.0–33.4,22.3,20.8,34.1,34.0,37.3
786,601–800,Ulster UniversityUnited Kingdom,26.0–33.4,19.8,18.2,39.5,35.2,75.3
787,601–800,University of VigoSpain,26.0–33.4,26.0,14.8,35.3,39.0,41.7
788,601–800,University of WarsawPoland,26.0–33.4,25.7,19.9,44.7,34.2,44.9
789,601–800,Waseda UniversityJapan,26.0–33.4,30.7,21.7,31.2,38.0,36.3
790,601–800,University of the West of EnglandUnited Kingdom,26.0–33.4,15.7,14.8,42.7,34.5,62.3
791,601–800,University of the Western CapeSouth Africa,26.0–33.4,17.3,19.3,42.9,34.3,61.0
792,601–800,Western Washington UniversityUnited States,26.0–33.4,14.7,10.2,61.1,34.0,22.2
793,601–800,University of WestminsterUnited Kingdom,26.0–33.4,18.2,15.4,36.2,34.4,84.9
794,601–800,West Virginia UniversityUnited States,26.0–33.4,18.9,10.2,53.8,34.0,39.4
795,601–800,University of WindsorCanada,26.0–33.4,32.6,18.9,34.4,37.4,69.1
796,601–800,University of WolverhamptonUnited Kingdom,26.0–33.4,15.0,13.0,41.8,34.1,65.4
797,601–800,Yeungnam UniversitySouth Korea,26.0–33.4,17.7,12.5,44.1,40.3,35.7
798,601–800,Yokohama City UniversityJapan,26.0–33.4,24.5,8.3,63.1,39.2,19.6
799,601–800,University of ZaragozaSpain,26.0–33.4,27.9,12.4,47.7,38.1,37.0
800,801–1000,Acharya Nagarjuna UniversityIndia,19.0–25.9,39.0,8.5,13.4,40.7,22.2
801,801–1000,University of A CoruñaSpain,19.0–25.9,22.8,12.4,26.1,35.6,30.9
802,801–1000,"Adam Mickiewicz University, PoznańPoland",19.0–25.9,16.8,12.5,26.1,34.8,31.7
803,801–1000,AGH University of Science and TechnologyPoland,19.0–25.9,16.6,13.1,26.6,36.7,20.4
804,801–1000,"University of Agriculture, FaisalabadPakistan",19.0–25.9,16.9,16.3,23.8,36.2,31.8
805,801–1000,Aichi Medical UniversityJapan,19.0–25.9,24.6,10.5,26.0,37.8,17.1
806,801–1000,Ajou UniversitySouth Korea,19.0–25.9,24.3,18.0,28.4,50.7,26.1
807,801–1000,Alexandria UniversityEgypt,19.0–25.9,15.3,10.3,27.4,40.7,44.4
808,801–1000,Al-Farabi Kazakh National UniversityKazakhstan,19.0–25.9,24.3,9.4,15.4,42.7,59.7
809,801–1000,University of AlicanteSpain,19.0–25.9,23.6,13.6,28.4,36.5,39.9
810,801–1000,Aligarh Muslim UniversityIndia,19.0–25.9,30.9,9.2,37.4,34.0,24.4
811,801–1000,University of AlmeríaSpain,19.0–25.9,17.3,12.5,24.0,36.0,35.9
812,801–1000,American University of SharjahUnited Arab Emirates,19.0–25.9,18.0,13.6,20.2,36.4,95.9
813,801–1000,Anadolu UniversityTurkey,19.0–25.9,11.6,23.9,17.5,100.0,16.4
814,801–1000,"Asia University, TaiwanTaiwan",19.0–25.9,14.5,22.5,19.4,77.3,26.3
815,801–1000,Atılım UniversityTurkeyExplore,19.0–25.9,14.3,9.3,38.7,35.6,33.0
816,801–1000,Austral University of ChileChile,19.0–25.9,14.4,11.4,23.0,46.7,50.0
817,801–1000,Universidad Autónoma de QuerétaroMexico,19.0–25.9,29.4,7.6,17.3,44.1,22.0
818,801–1000,Azarbaijan Shahid Madani UniversityIran,19.0–25.9,17.6,11.3,28.4,36.7,14.6
819,801–1000,Babeş-Bolyai UniversityRomania,19.0–25.9,19.6,13.6,35.7,34.4,54.9
820,801–1000,University of BaghdadIraq,19.0–25.9,19.2,7.0,33.9,34.6,36.5
821,801–1000,Bandung Institute of Technology (ITB)Indonesia,19.0–25.9,20.1,15.5,13.5,92.4,38.3
822,801–1000,Bauman Moscow State Technical UniversityRussian Federation,19.0–25.9,38.7,16.9,4.9,57.4,21.6
823,801–1000,University of BedfordshireUnited Kingdom,19.0–25.9,16.3,12.8,25.8,34.6,73.5
824,801–1000,Beijing Jiaotong UniversityChina,19.0–25.9,22.9,21.7,15.4,66.6,26.4
825,801–1000,University of BéjaïaAlgeria,19.0–25.9,11.7,7.1,47.1,34.0,43.0
826,801–1000,Belgorod State National Research UniversityRussian Federation,19.0–25.9,18.8,9.3,28.5,41.2,41.1
827,801–1000,University of BelgradeSerbia,19.0–25.9,19.7,18.1,30.1,40.1,36.8
828,801–1000,"Birla Institute of Technology and Science, PilaniIndia",19.0–25.9,18.0,9.3,29.4,34.9,16.4
829,801–1000,University of BrasíliaBrazil,19.0–25.9,22.3,13.0,25.8,37.6,30.3
830,801–1000,Brno University of TechnologyCzech Republic,19.0–25.9,17.3,14.7,24.9,41.3,49.4
831,801–1000,University of BucharestRomania,19.0–25.9,12.8,25.1,16.1,34.0,40.3
832,801–1000,Budapest University of Technology and EconomicsHungary,19.0–25.9,15.1,14.2,26.5,43.9,34.0
833,801–1000,University of BurgosSpain,19.0–25.9,19.4,11.3,25.1,36.9,33.2
834,801–1000,Cairo UniversityEgypt,19.0–25.9,19.3,12.1,35.0,35.2,34.8
835,801–1000,"California Polytechnic State University, San Luis ObispoUnited States",19.0–25.9,15.8,11.0,40.4,37.1,34.9
836,801–1000,Capital Medical UniversityChina,19.0–25.9,29.5,19.7,21.5,34.8,23.2
837,801–1000,University of Castilla-La ManchaSpain,19.0–25.9,20.3,11.7,31.1,35.9,35.2
838,801–1000,University of Central LancashireUnited Kingdom,19.0–25.9,15.3,12.7,39.7,34.4,62.2
839,801–1000,University of Cergy-PontoiseFrance,19.0–25.9,14.7,12.7,18.8,34.5,60.2
840,801–1000,"University of Chemistry and Technology, PragueCzech Republic",19.0–25.9,23.4,13.6,18.4,40.1,50.3
841,801–1000,Chiang Mai UniversityThailand,19.0–25.9,19.8,13.6,19.1,49.2,33.0
842,801–1000,"China University of Geosciences, WuhanChina",19.0–25.9,21.0,15.3,39.2,49.4,24.1
843,801–1000,China University of Mining and TechnologyChina,19.0–25.9,19.7,15.0,36.5,53.6,16.9
844,801–1000,"China University of Petroleum, BeijingChina",19.0–25.9,23.8,24.1,24.9,89.5,20.0
845,801–1000,China Pharmaceutical UniversityChina,19.0–25.9,19.1,11.7,33.3,44.2,16.3
846,801–1000,Chongqing UniversityChinaExplore,19.0–25.9,19.7,18.2,28.1,57.8,21.6
847,801–1000,Chonnam National UniversitySouth KoreaExplore,19.0–25.9,21.2,19.9,30.2,38.7,25.3
848,801–1000,Chulalongkorn UniversityThailandExplore,19.0–25.9,28.9,20.5,20.4,61.4,38.4
849,801–1000,Chung Yuan Christian UniversityTaiwan,19.0–25.9,14.3,24.4,13.6,48.7,33.7
850,801–1000,Comenius University in BratislavaSlovakia,19.0–25.9,21.9,12.1,22.8,36.4,49.6
851,801–1000,Czech University of Life Sciences Prague (CZU)Czech Republic,19.0–25.9,15.9,12.2,16.8,45.9,70.4
852,801–1000,Czech Technical University in PragueCzech Republic,19.0–25.9,18.9,17.8,28.3,41.9,49.7
853,801–1000,University of DebrecenHungaryExplore,19.0–25.9,19.1,8.4,24.5,41.7,51.6
854,801–1000,De La Salle UniversityPhilippinesExplore,19.0–25.9,16.7,10.8,28.4,34.0,33.7
855,801–1000,University of DerbyUnited Kingdom,19.0–25.9,15.0,9.8,35.0,34.6,55.9
856,801–1000,Dublin Institute of TechnologyIreland,19.0–25.9,14.3,11.9,34.9,35.0,73.4
857,801–1000,East Carolina UniversityUnited States,19.0–25.9,20.9,11.5,27.9,38.9,27.7
858,801–1000,University of East LondonUnited Kingdom,19.0–25.9,20.8,13.8,26.2,34.0,78.7
859,801–1000,Edge Hill UniversityUnited Kingdom,19.0–25.9,14.3,9.5,34.4,34.0,35.6
860,801–1000,Erciyes UniversityTurkey,19.0–25.9,16.4,14.7,22.1,85.8,21.7
861,801–1000,Universidade Estadual Paulista (Unesp)Brazil,19.0–25.9,37.1,19.9,14.7,35.4,25.1
