,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
862,801–1000,Florida Atlantic UniversityUnited States,22.2–28.2,21.0,19.1,37.5,37.9,44.6
863,801–1000,Florida Institute of TechnologyUnited States,22.2–28.2,22.7,14.6,31.4,37.7,56.8
864,801–1000,University of La FronteraChile,22.2–28.2,15.1,16.0,34.0,34.5,47.9
865,801–1000,Fu Jen Catholic UniversityTaiwan,22.2–28.2,18.7,19.9,31.3,53.5,30.4
866,801–1000,Fuzhou UniversityChina,22.2–28.2,16.6,12.1,54.6,49.5,25.6
867,801–1000,Gdańsk University of TechnologyPoland,22.2–28.2,17.1,12.1,37.0,38.3,23.3
868,801–1000,University of GhanaGhana,22.2–28.2,15.6,15.5,28.1,48.0,49.5
869,801–1000,Guangdong University of TechnologyChina,22.2–28.2,14.2,13.1,54.6,57.3,25.8
870,801–1000,Hamamatsu University School of MedicineJapan,22.2–28.2,29.0,13.7,24.3,37.5,17.8
871,801–1000,Hanoi University of Science and TechnologyVietnam,22.2–28.2,14.7,8.4,42.3,37.2,44.6
872,801–1000,Hyogo College of MedicineJapan,22.2–28.2,30.2,12.4,43.5,34.4,16.3
873,801–1000,Ilmenau University of TechnologyGermany,22.2–28.2,25.1,16.8,29.9,50.7,55.5
874,801–1000,Indian Institute of Science Education and Research KolkataIndia,22.2–28.2,28.1,10.8,28.5,35.4,17.2
875,801–1000,Indian Institute of Technology (Indian School of Mines) DhanbadIndia,22.2–28.2,21.5,13.5,37.3,49.3,14.1
876,801–1000,Indian Institute of Technology PatnaIndia,22.2–28.2,17.6,8.3,41.9,34.7,15.4
877,801–1000,Inha UniversitySouth Korea,22.2–28.2,23.8,20.7,23.8,64.0,32.1
878,801–1000,"International Islamic University, IslamabadPakistan",22.2–28.2,14.4,7.5,53.1,34.4,46.6
879,801–1000,University of IsfahanIran,22.2–28.2,30.9,22.6,13.4,45.5,17.5
880,801–1000,Isfahan University of Medical SciencesIran,22.2–28.2,40.9,11.9,22.4,37.4,16.1
881,801–1000,Istanbul UniversityTurkey,22.2–28.2,25.8,24.4,23.6,49.8,27.1
882,801–1000,Jadavpur UniversityIndia,22.2–28.2,33.8,22.3,28.5,40.8,15.4
883,801–1000,University of JaénSpain,22.2–28.2,16.7,14.1,34.7,35.8,38.8
884,801–1000,Jeonbuk National UniversitySouth KoreaExplore,22.2–28.2,22.9,20.4,23.8,39.6,29.0
885,801–1000,Jiangsu UniversityChina,22.2–28.2,18.8,10.4,33.1,55.5,37.0
886,801–1000,Jilin UniversityChinaExplore,22.2–28.2,27.3,16.2,27.4,43.3,20.4
887,801–1000,Jinan UniversityChinaExplore,22.2–28.2,21.6,14.9,38.5,40.4,54.6
888,801–1000,The University of JordanJordan,22.2–28.2,25.1,10.2,29.1,39.3,67.2
889,801–1000,Juntendo UniversityJapan,22.2–28.2,34.6,13.5,27.8,47.4,20.4
890,801–1000,Kanazawa UniversityJapan,22.2–28.2,26.8,17.7,28.4,36.9,24.2
891,801–1000,Kaohsiung Medical UniversityTaiwan,22.2–28.2,22.5,23.3,25.9,54.8,26.0
892,801–1000,Karabük UniversityTurkey,22.2–28.2,18.3,7.6,39.2,34.4,30.6
893,801–1000,Karlstad UniversitySweden,22.2–28.2,16.8,13.2,47.6,35.2,37.2
894,801–1000,Kingston UniversityUnited Kingdom,22.2–28.2,17.6,15.6,33.3,34.7,84.2
895,801–1000,K.N. Toosi University of TechnologyIran,22.2–28.2,24.6,23.7,25.1,46.4,19.7
896,801–1000,Kumamoto UniversityJapan,22.2–28.2,26.0,14.1,23.2,44.8,28.2
897,801–1000,University of KurdistanIran,22.2–28.2,14.5,13.1,46.6,39.3,17.5
898,801–1000,Kuwait UniversityKuwaitExplore,22.2–28.2,19.1,9.9,31.7,37.4,69.9
899,801–1000,Kyoto Prefectural University of MedicineJapan,22.2–28.2,32.6,13.3,33.7,44.2,16.1
900,801–1000,Kyungpook National UniversitySouth KoreaExplore,22.2–28.2,24.5,28.0,25.0,43.4,29.3
901,801–1000,University of LagosNigeria,22.2–28.2,15.5,9.0,58.7,34.5,27.4
902,801–1000,Lahore University of Management SciencesPakistanExplore,22.2–28.2,19.5,12.7,33.9,35.1,49.0
903,801–1000,University of Las Palmas de Gran CanariaSpain,22.2–28.2,17.8,11.9,44.4,34.4,36.8
904,801–1000,University of LatviaLatvia,22.2–28.2,17.0,19.3,24.4,41.6,48.9
905,801–1000,Lebanese American UniversityLebanon,22.2–28.2,30.5,10.1,25.1,34.8,84.7
906,801–1000,Leeds Beckett UniversityUnited Kingdom,22.2–28.2,16.6,13.9,39.5,35.0,49.8
907,801–1000,Louisiana Tech UniversityUnited States,22.2–28.2,17.3,9.7,43.9,34.8,32.7
908,801–1000,Lviv Polytechnic National UniversityUkraine,22.2–28.2,17.9,8.7,49.5,34.7,24.4
909,801–1000,University of MalagaSpain,22.2–28.2,20.1,11.5,33.1,36.2,41.2
910,801–1000,University of MariborSlovenia,22.2–28.2,17.0,15.8,31.0,40.0,37.9
911,801–1000,Marquette UniversityUnited States,22.2–28.2,36.0,14.4,34.3,36.3,24.6
912,801–1000,University of MazandaranIran,22.2–28.2,28.2,11.6,32.9,37.4,17.2
913,801–1000,Mississippi State UniversityUnited States,22.2–28.2,21.8,15.8,43.6,40.3,25.9
914,801–1000,University of MurciaSpain,22.2–28.2,22.3,13.8,32.6,35.9,38.5
915,801–1000,Muroran Institute of TechnologyJapanExplore,22.2–28.2,15.4,9.4,42.6,37.7,30.7
916,801–1000,University of NairobiKenya,22.2–28.2,14.6,10.2,48.3,34.8,47.0
917,801–1000,Nanjing Agricultural UniversityChina,22.2–28.2,23.4,17.2,43.2,47.4,21.2
918,801–1000,Nanjing Tech UniversityChinaExplore,22.2–28.2,17.7,12.1,53.0,59.7,24.3
919,801–1000,National Central UniversityTaiwan,22.2–28.2,25.0,22.6,22.1,65.6,40.8
920,801–1000,National Chengchi UniversityTaiwan,22.2–28.2,23.4,29.3,13.2,42.0,46.4
921,801–1000,National Dong Hwa UniversityTaiwanExplore,22.2–28.2,16.3,24.6,28.9,37.8,38.6
922,801–1000,National Institute of Technology RourkelaIndia,22.2–28.2,26.4,15.1,44.8,37.5,17.1
923,801–1000,"National Institute of Technology, TiruchirappalliIndia",22.2–28.2,25.0,17.4,32.8,51.9,22.1
924,801–1000,National University of Sciences and TechnologyPakistan,22.2–28.2,21.1,11.7,35.1,34.8,40.0
925,801–1000,National Sun Yat-Sen UniversityTaiwan,22.2–28.2,24.4,28.0,21.9,58.9,30.6
926,801–1000,National Taipei University of TechnologyTaiwanExplore,22.2–28.2,21.8,20.2,22.4,86.7,28.8
927,801–1000,The New SchoolUnited States,22.2–28.2,23.9,15.2,30.2,38.4,50.3
928,801–1000,Niigata UniversityJapanExplore,22.2–28.2,23.9,13.0,41.3,40.0,23.3
929,801–1000,Normandy UniversityFrance,22.2–28.2,17.4,12.9,38.8,35.8,53.3
930,801–1000,"Northeastern University, ChinaChina",22.2–28.2,24.8,22.1,19.3,96.9,37.5
931,801–1000,Northeast Normal UniversityChina,22.2–28.2,24.3,10.3,48.6,37.1,18.3
932,801–1000,University of Northern British Columbia (UNBC)Canada,22.2–28.2,19.3,18.5,42.0,34.8,37.3
933,801–1000,Northwest UniversityChina,22.2–28.2,19.3,12.7,37.5,40.6,21.5
934,801–1000,NorthWest A&F UniversityChina,22.2–28.2,20.1,13.1,37.8,45.2,22.8
935,801–1000,Okayama UniversityJapan,22.2–28.2,25.6,16.6,27.0,51.6,28.2
936,801–1000,Osaka City UniversityJapan,22.2–28.2,24.9,14.3,26.8,39.3,24.6
937,801–1000,Osmania UniversityIndia,22.2–28.2,36.0,10.2,31.5,39.6,15.4
938,801–1000,Pablo de Olavide UniversitySpain,22.2–28.2,21.5,14.2,42.0,35.2,50.2
939,801–1000,University of PatrasGreece,22.2–28.2,16.5,11.6,39.4,39.4,37.7
940,801–1000,University of PécsHungaryExplore,22.2–28.2,19.6,16.1,40.9,37.5,55.9
941,801–1000,Polytechnic Institute of PortoPortugal,22.2–28.2,13.5,8.7,48.5,34.6,32.8
942,801–1000,Polytechnic University of ValenciaSpain,22.2–28.2,22.1,11.8,41.3,44.8,50.0
943,801–1000,Pondicherry UniversityIndia,22.2–28.2,36.5,19.2,18.3,34.5,14.5
944,801–1000,Pontifical Catholic University of PeruPeru,22.2–28.2,19.9,8.6,33.8,35.9,47.4
945,801–1000,Pontifical Catholic University of Rio Grande do Sul (PUCRS)Brazil,22.2–28.2,18.7,13.5,41.1,49.7,25.8
946,801–1000,University of Puerto RicoPuerto Rico,22.2–28.2,18.1,8.5,43.7,34.9,43.7
947,801–1000,University of the PunjabPakistan,22.2–28.2,19.5,10.4,34.1,35.2,32.5
948,801–1000,University Rey Juan CarlosSpain,22.2–28.2,18.6,10.8,40.9,36.7,45.5
949,801–1000,Rikkyo UniversityJapan,22.2–28.2,16.6,8.9,47.5,34.8,42.7
950,801–1000,Rochester Institute of TechnologyUnited States,22.2–28.2,20.0,18.1,39.0,35.9,41.6
951,801–1000,University of RoehamptonUnited Kingdom,22.2–28.2,18.7,19.9,31.3,34.5,76.0
952,801–1000,RUDN UniversityRussian Federation,22.2–28.2,36.3,11.3,25.2,37.0,51.6
953,801–1000,Université Saint-Joseph de BeyrouthLebanon,22.2–28.2,26.2,10.4,24.0,35.8,70.7
954,801–1000,Saint-Petersburg Mining UniversityRussian Federation,22.2–28.2,20.2,10.3,48.9,71.1,28.1
955,801–1000,University of SalfordUnited Kingdom,22.2–28.2,18.7,14.8,38.7,34.8,70.1
956,801–1000,Sapporo Medical UniversityJapan,22.2–28.2,29.6,11.7,32.3,44.1,15.1
957,801–1000,University of Science and Technology BeijingChina,22.2–28.2,27.2,25.2,29.5,54.4,20.3
958,801–1000,University of SeoulSouth Korea,22.2–28.2,22.6,18.2,24.7,40.9,29.2
959,801–1000,University of SevilleSpain,22.2–28.2,25.4,18.7,36.5,36.6,38.2
960,801–1000,Shahid Beheshti UniversityIran,22.2–28.2,22.1,19.0,38.0,66.9,19.6
961,801–1000,Shanghai UniversityChina,22.2–28.2,21.2,24.8,29.6,60.0,31.0
962,801–1000,Shanghai University of Finance and Economics (SUFE)China,22.2–28.2,27.6,14.1,32.7,38.2,48.8
963,801–1000,Shanghai Maritime UniversityChina,22.2–28.2,14.5,9.8,40.3,51.2,36.3
964,801–1000,Shantou UniversityChina,22.2–28.2,22.0,14.2,39.5,44.1,41.8
965,801–1000,Sheffield Hallam UniversityUnited Kingdom,22.2–28.2,17.5,13.2,41.4,34.8,52.9
966,801–1000,Shiraz UniversityIran,22.2–28.2,24.8,25.0,27.2,57.0,18.1
967,801–1000,Sogang UniversitySouth Korea,22.2–28.2,24.4,28.2,23.6,47.7,34.9
968,801–1000,University of South Bohemia in České BudějoviceCzech Republic,22.2–28.2,17.7,13.3,46.1,34.5,47.3
969,801–1000,Southwestern University of Finance and EconomicsChina,22.2–28.2,18.1,11.6,48.0,37.1,44.7
970,801–1000,Sri Venkateswara UniversityIndia,22.2–28.2,37.3,10.0,32.6,35.0,20.4
971,801–1000,Staffordshire UniversityUnited KingdomExplore,22.2–28.2,16.8,9.8,42.8,34.6,52.2
972,801–1000,St Marianna University School of MedicineJapan,22.2–28.2,27.0,7.9,36.9,34.6,16.0
973,801–1000,Sultan Qaboos UniversityOman,22.2–28.2,23.8,10.6,19.1,47.4,73.1
974,801–1000,University of SzegedHungary,22.2–28.2,21.8,12.4,36.6,36.5,54.4
975,801–1000,Tallinn UniversityEstonia,22.2–28.2,16.9,20.1,29.5,38.2,63.0
976,801–1000,Tallinn University of TechnologyEstonia,22.2–28.2,17.6,13.2,27.8,47.3,60.2
977,801–1000,Tanta UniversityEgypt,22.2–28.2,20.7,7.3,34.7,34.8,40.9
978,801–1000,Technical University of MadridSpain,22.2–28.2,22.6,14.9,37.7,42.4,49.1
979,801–1000,Technological University DublinIreland,22.2–28.2,15.7,13.3,32.9,35.1,73.0
980,801–1000,Teesside UniversityUnited Kingdom,22.2–28.2,15.5,10.6,43.9,34.8,53.7
981,801–1000,Universiti Tenaga Nasional (UNITEN)Malaysia,22.2–28.2,17.9,13.8,33.9,91.5,37.1
982,801–1000,University of Texas at El PasoUnited States,22.2–28.2,21.0,22.9,36.3,34.4,40.7
983,801–1000,Tezpur UniversityIndia,22.2–28.2,26.3,12.4,29.0,41.7,14.1
984,801–1000,Tokyo University of Agriculture and TechnologyJapan,22.2–28.2,23.9,23.2,18.0,45.9,25.7
985,801–1000,Tokyo Medical UniversityJapan,22.2–28.2,29.6,10.7,35.0,35.7,17.1
986,801–1000,Tokyo University of ScienceJapanExplore,22.2–28.2,21.9,24.3,19.1,41.9,21.3
987,801–1000,University of Trás-os-Montes and Alto DouroPortugal,22.2–28.2,21.2,13.9,32.3,34.4,37.5
988,801–1000,Tshwane University of TechnologySouth Africa,22.2–28.2,14.4,7.0,42.9,36.1,43.2
989,801–1000,Universiti Utara MalaysiaMalaysia,22.2–28.2,30.9,20.8,9.3,36.8,54.3
990,801–1000,"Vietnam National University, HanoiVietnam",22.2–28.2,21.9,9.1,38.8,36.5,47.4
991,801–1000,University of VigoSpain,22.2–28.2,17.7,14.6,39.5,38.4,41.6
992,801–1000,Vilnius UniversityLithuania,22.2–28.2,19.9,14.3,37.1,46.6,55.6
993,801–1000,VIT UniversityIndia,22.2–28.2,20.5,12.6,44.0,36.3,20.3
994,801–1000,University of WolverhamptonUnited Kingdom,22.2–28.2,15.8,13.3,35.0,34.5,65.3
995,801–1000,Wuhan University of TechnologyChina,22.2–28.2,18.8,13.4,40.8,53.8,23.1
996,801–1000,Xiangtan UniversityChinaExplore,22.2–28.2,14.8,12.0,46.1,38.5,19.3
997,801–1000,Xidian UniversityChina,22.2–28.2,21.0,17.2,32.9,75.2,19.4
998,801–1000,Yangzhou UniversityChinaExplore,22.2–28.2,15.3,10.7,40.8,41.3,21.5
999,801–1000,Yeungnam UniversitySouth Korea,22.2–28.2,18.4,12.8,45.5,40.0,36.4
1000,801–1000,University of ZaragozaSpain,22.2–28.2,22.0,13.4,43.8,38.6,39.4
1001,1001+,University of Abou Bekr Belkaïd TlemcenAlgeria,10.7–22.1,29.1,8.8,5.6,34.8,37.0
1002,1001+,Acıbadem UniversityTurkey,10.7–22.1,22.0,8.6,7.5,34.8,19.8
1003,1001+,AGH University of Science and TechnologyPoland,10.7–22.1,17.7,13.5,23.6,38.3,20.7
1004,1001+,Akdeniz UniversityTurkey,10.7–22.1,15.2,9.0,13.9,35.2,17.2
1005,1001+,Akita UniversityJapan,10.7–22.1,21.0,10.7,9.2,40.9,22.2
1006,1001+,Al-Azhar UniversityEgypt,10.7–22.1,15.2,8.3,16.5,34.5,46.7
1007,1001+,Alexandria UniversityEgypt,10.7–22.1,18.9,13.1,24.1,39.6,44.5
1008,1001+,Alexandru Ioan Cuza UniversityRomania,10.7–22.1,16.7,11.1,9.7,34.5,31.9
1009,1001+,Al-Farabi Kazakh National UniversityKazakhstan,10.7–22.1,24.3,9.6,20.7,42.8,61.2
1010,1001+,University of AlmeríaSpain,10.7–22.1,17.1,13.2,26.2,36.1,41.3
1011,1001+,Alzahra UniversityIran,10.7–22.1,18.1,9.9,16.8,36.8,15.2
1012,1001+,Amity UniversityIndia,10.7–22.1,15.7,9.3,18.8,35.8,18.8
1013,1001+,Anadolu UniversityTurkey,10.7–22.1,13.0,24.1,16.5,100.0,17.3
1014,1001+,"University of the Andes, ChileChile",10.7–22.1,16.1,10.5,15.6,34.6,47.8
1015,1001+,"University of the Andes, VenezuelaVenezuela",10.7–22.1,15.0,7.9,9.1,34.4,45.6
1016,1001+,Andhra UniversityIndia,10.7–22.1,37.4,10.8,8.0,42.5,15.5
1017,1001+,Universidad Andrés Bello (UNAB)Chile,10.7–22.1,13.3,8.0,29.8,34.6,47.3
1018,1001+,Ankara UniversityTurkey,10.7–22.1,19.2,10.0,13.9,35.1,22.5
1019,1001+,Anna UniversityIndia,10.7–22.1,22.6,14.1,18.5,41.9,14.8
1020,1001+,Annamalai UniversityIndia,10.7–22.1,29.2,8.6,18.7,35.3,16.8
1021,1001+,University of AntioquiaColombia,10.7–22.1,16.7,17.0,17.2,40.6,37.7
1022,1001+,Aoyama Gakuin UniversityJapan,10.7–22.1,16.3,7.9,20.9,34.8,29.0
1023,1001+,Assiut UniversityEgypt,10.7–22.1,15.2,9.0,25.7,34.4,46.7
1024,1001+,Austral University of ChileChile,10.7–22.1,15.0,12.2,22.7,46.9,50.2
1025,1001+,Universidad Autónoma del Estado de HidalgoMexico,10.7–22.1,15.0,8.2,8.4,36.2,22.1
1026,1001+,Universidad Autónoma del Estado de Mexico (UAEMex)Mexico,10.7–22.1,14.4,9.2,6.9,39.0,25.6
1027,1001+,Universidad Autónoma de Nuevo León (UANL)Mexico,10.7–22.1,12.5,7.7,12.1,35.4,29.2
1028,1001+,Universidad Autónoma de QuerétaroMexico,10.7–22.1,15.4,9.2,17.3,38.7,25.9
1029,1001+,Universidad Autónoma de YucatánMexico,10.7–22.1,15.8,8.1,15.9,40.2,29.3
1030,1001+,Autonomous University of Baja CaliforniaMexicoExplore,10.7–22.1,13.7,8.8,7.7,35.2,30.0
1031,1001+,Autonomous University of San Luis PotosiMexico,10.7–22.1,17.8,7.4,11.9,34.6,29.0
1032,1001+,Autonomous University of SinaloaMexicoExplore,10.7–22.1,13.3,7.9,14.3,35.3,26.2
1033,1001+,Azarbaijan Shahid Madani UniversityIran,10.7–22.1,18.1,12.6,23.7,36.6,14.8
1034,1001+,Bahauddin Zakariya UniversityPakistan,10.7–22.1,13.6,9.0,19.8,34.4,35.1
1035,1001+,Bahçeşehir UniversityTurkey,10.7–22.1,18.5,14.8,14.7,53.7,40.8
1036,1001+,Banasthali UniversityIndiaExplore,10.7–22.1,33.0,10.0,11.1,39.3,18.7
1037,1001+,Bandung Institute of Technology (ITB)Indonesia,10.7–22.1,22.0,16.7,16.3,89.9,34.0
1038,1001+,Bashkir State UniversityRussian Federation,10.7–22.1,17.0,8.1,4.5,36.9,16.7
1039,1001+,Başkent UniversityTurkey,10.7–22.1,21.4,10.9,4.8,40.1,14.2
1040,1001+,Belarusian State UniversityBelarus,10.7–22.1,21.3,9.7,13.3,42.4,58.1
1041,1001+,Belgorod State National Research UniversityRussian Federation,10.7–22.1,19.1,9.9,20.4,43.7,41.8
1042,1001+,Benemérita Universidad Autónoma de PueblaMexico,10.7–22.1,16.0,7.9,12.2,34.7,25.7
1043,1001+,University of Bío-BíoChile,10.7–22.1,13.2,8.4,7.9,37.3,46.6
1044,1001+,University of BirjandIran,10.7–22.1,16.4,8.0,8.6,34.6,16.7
1045,1001+,"Birla Institute of Technology and Science, PilaniIndia",10.7–22.1,19.7,10.9,30.8,35.3,16.4
1046,1001+,University of BiskraAlgeria,10.7–22.1,15.7,7.3,14.0,34.4,32.5
1047,1001+,University of BrawijayaIndonesia,10.7–22.1,16.0,8.5,8.3,36.3,21.4
1048,1001+,Brno University of TechnologyCzech Republic,10.7–22.1,18.6,15.6,21.7,41.2,52.2
1049,1001+,Bu-Ali Sina UniversityIran,10.7–22.1,22.2,15.3,25.8,35.3,16.0
1050,1001+,University of BucharestRomania,10.7–22.1,18.2,10.6,15.1,36.2,27.4
1051,1001+,Budapest University of Technology and EconomicsHungary,10.7–22.1,17.4,15.8,25.3,44.0,34.7
1052,1001+,University of BurgosSpain,10.7–22.1,20.8,12.0,25.7,37.5,34.2
1053,1001+,"California State University, Long BeachUnited States",10.7–22.1,23.1,10.1,27.3,35.9,37.3
1054,1001+,Canterbury Christ Church UniversityUnited Kingdom,10.7–22.1,16.4,11.3,20.1,34.4,42.4
1055,1001+,Technical University of CartagenaSpain,10.7–22.1,22.6,11.1,23.3,37.9,32.4
1056,1001+,University of CarthageTunisia,10.7–22.1,19.6,8.3,19.4,34.7,43.3
1057,1001+,Catholic University of the NorthChile,10.7–22.1,14.8,14.2,18.9,35.6,52.9
1058,1001+,University of Caxias do SulBrazil,10.7–22.1,13.8,7.8,7.6,35.0,17.7
1059,1001+,Ceará State UniversityBrazil,10.7–22.1,16.2,8.3,6.1,35.6,16.3
1060,1001+,University of Cergy-PontoiseFrance,10.7–22.1,15.9,13.6,23.6,35.0,62.5
1061,1001+,Chaoyang University of TechnologyTaiwan,10.7–22.1,13.7,12.2,7.1,41.5,25.1
1062,1001+,"University of Chemistry and Technology, PragueCzech Republic",10.7–22.1,24.2,14.6,17.8,40.7,49.3
1063,1001+,University of ChesterUnited Kingdom,10.7–22.1,15.8,12.7,24.8,34.8,46.6
1064,1001+,Chiang Mai UniversityThailand,10.7–22.1,20.8,14.2,18.0,48.6,32.8
1065,1001+,Chiba Institute of TechnologyJapan,10.7–22.1,14.6,9.1,6.8,38.9,16.9
1066,1001+,Chubu UniversityJapan,10.7–22.1,13.6,9.7,17.6,36.4,27.5
1067,1001+,Chungnam National UniversitySouth Korea,10.7–22.1,22.7,21.1,12.1,46.6,23.0
1068,1001+,Chung Yuan Christian UniversityTaiwan,10.7–22.1,16.8,24.6,14.8,47.2,35.2
1069,1001+,Chuo UniversityJapan,10.7–22.1,27.2,10.3,23.0,36.8,23.0
1070,1001+,Cochin University of Science and TechnologyIndia,10.7–22.1,23.3,10.7,7.7,34.7,14.5
1071,1001+,University of ColomboSri Lanka,10.7–22.1,13.5,8.0,13.9,34.8,38.2
1072,1001+,Comenius University in BratislavaSlovakia,10.7–22.1,22.2,13.1,22.3,34.6,52.0
1073,1001+,University of ConcepciónChile,10.7–22.1,15.4,11.6,19.7,56.6,48.7
1074,1001+,Corvinus University of BudapestHungary,10.7–22.1,17.8,13.7,23.6,34.4,44.7
1075,1001+,Cukurova UniversityTurkey,10.7–22.1,15.2,12.5,15.6,87.5,19.4
1076,1001+,Czech University of Life Sciences Prague (CZU)Czech Republic,10.7–22.1,17.4,13.1,18.7,49.9,53.7
1077,1001+,University of Dar es SalaamTanzania,10.7–22.1,14.0,7.3,20.4,34.4,46.3
1078,1001+,De La Salle UniversityPhilippinesExplore,10.7–22.1,17.1,12.9,26.4,34.4,30.7
1079,1001+,Delhi Technological UniversityIndia,10.7–22.1,15.8,13.1,37.5,35.3,13.5
1080,1001+,Del Rosario UniversityColombia,10.7–22.1,16.5,9.6,15.4,35.1,47.5
1081,1001+,Democritus University of ThraceGreece,10.7–22.1,14.9,11.6,32.0,35.8,31.4
1082,1001+,University of DhakaBangladesh,10.7–22.1,16.0,8.8,16.4,36.6,40.8
1083,1001+,Dokuz Eylül UniversityTurkey,10.7–22.1,15.1,9.5,19.7,40.7,18.4
1084,1001+,Doshisha UniversityJapan,10.7–22.1,15.6,9.8,7.7,35.7,27.6
1085,1001+,Prague University of Economics and BusinessCzech Republic,10.7–22.1,18.9,13.3,5.5,35.1,43.5
1086,1001+,Edge Hill UniversityUnited Kingdom,10.7–22.1,14.8,10.2,33.1,34.4,42.4
1087,1001+,Ege UniversityTurkey,10.7–22.1,17.2,10.2,13.5,37.9,22.1
1088,1001+,Ehime UniversityJapan,10.7–22.1,21.3,14.6,20.5,42.7,25.9
1089,1001+,The University of Electro-CommunicationsJapan,10.7–22.1,19.3,18.6,14.1,39.1,29.0
1090,1001+,University of Engineering & Technology (UET) LahorePakistan,10.7–22.1,15.3,9.2,19.4,34.7,44.4
1091,1001+,Erciyes UniversityTurkey,10.7–22.1,19.7,16.3,20.6,84.4,21.5
1092,1001+,Universidade do Estado do Rio de Janeiro (UERJ)Brazil,10.7–22.1,24.2,10.9,15.2,38.1,21.6
1093,1001+,Universidade do Estado de Santa CatarinaBrazil,10.7–22.1,18.1,9.3,19.6,34.5,16.0
1094,1001+,Universidade Estadual de MaringáBrazil,10.7–22.1,19.6,10.0,8.8,34.7,17.4
1095,1001+,Universidade Estadual do Oeste do Paraná (Unioeste)Brazil,10.7–22.1,18.8,10.7,4.0,34.9,15.2
1096,1001+,Far Eastern Federal UniversityRussian Federation,10.7–22.1,21.2,11.1,11.9,40.4,47.0
1097,1001+,Fayoum UniversityEgypt,10.7–22.1,15.7,9.8,32.7,36.0,39.3
1098,1001+,Universidade Federal do ABC (UFABC)Brazil,10.7–22.1,15.9,11.8,24.1,35.8,33.4
1099,1001+,Federal University of AlagoasBrazil,10.7–22.1,16.5,6.8,12.2,34.9,21.5
1100,1001+,Universidade Federal da BahiaBrazil,10.7–22.1,21.8,13.7,18.7,34.4,23.9
1101,1001+,Universidade Federal do Ceará (UFC)Brazil,10.7–22.1,22.4,11.8,20.7,38.6,25.8
1102,1001+,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)Brazil,10.7–22.1,20.3,10.5,12.9,34.4,18.0
1103,1001+,Federal University of Espírito SantoBrazil,10.7–22.1,17.9,9.3,16.2,36.1,22.4
1104,1001+,Federal University of GoiásBrazil,10.7–22.1,23.3,9.7,14.2,39.6,20.4
1105,1001+,Federal University of ItajubáBrazil,10.7–22.1,16.3,8.9,19.8,36.5,22.7
1106,1001+,Federal University of LavrasBrazil,10.7–22.1,23.9,16.8,11.2,54.8,18.8
1107,1001+,Federal University of Mato Grosso do SulBrazil,10.7–22.1,17.1,6.9,7.4,34.4,16.8
1108,1001+,Universidade Federal de Ouro Preto (UFOP)Brazil,10.7–22.1,16.3,9.6,19.4,36.4,20.6
1109,1001+,Federal University of ParáBrazil,10.7–22.1,17.1,9.6,11.8,34.8,24.0
1110,1001+,Universidade Federal do Paraná (UFPR)Brazil,10.7–22.1,24.4,11.5,12.7,35.1,22.2
1111,1001+,Federal University of PernambucoBrazil,10.7–22.1,26.9,9.2,14.3,35.9,20.8
1112,1001+,Federal University of Rio Grande do Norte (UFRN)Brazil,10.7–22.1,19.6,8.7,19.0,41.6,23.2
1113,1001+,Universidade Federal Rural do Semi-AridoBrazil,10.7–22.1,27.5,7.7,1.7,34.4,14.0
1114,1001+,Federal University of Santa MariaBrazil,10.7–22.1,20.4,8.8,13.5,35.0,17.4
1115,1001+,Federal University of São CarlosBrazil,10.7–22.1,26.2,13.4,17.3,41.2,24.5
1116,1001+,Federal University of ViçosaBrazil,10.7–22.1,28.1,14.3,12.3,47.6,20.1
1117,1001+,Feng Chia UniversityTaiwan,10.7–22.1,17.7,17.3,17.2,39.5,40.6
1118,1001+,Fluminense Federal UniversityBrazil,10.7–22.1,20.0,11.3,14.8,35.2,23.5
1119,1001+,University of Fortaleza (UNIFOR)Brazil,10.7–22.1,14.8,7.3,41.4,34.4,29.1
1120,1001+,Université Frères Mentouri Constantine 1Algeria,10.7–22.1,19.4,7.5,7.9,35.4,37.8
1121,1001+,University of FukuiJapan,10.7–22.1,19.7,10.7,9.7,39.7,21.6
1122,1001+,Universitas Gadjah MadaIndonesia,10.7–22.1,23.4,11.0,15.7,61.4,34.1
1123,1001+,Gazi UniversityTurkey,10.7–22.1,18.8,10.6,13.2,40.5,16.6
1124,1001+,Gaziantep UniversityTurkey,10.7–22.1,17.3,9.0,15.6,34.7,23.8
1125,1001+,University of GdańskPoland,10.7–22.1,15.7,10.6,19.7,34.7,29.9
1126,1001+,Gebze Technical UniversityTurkey,10.7–22.1,21.0,14.1,19.4,36.7,27.5
1127,1001+,Gifu UniversityJapan,10.7–22.1,23.5,11.8,16.9,38.5,23.1
1128,1001+,GITAM UniversityIndia,10.7–22.1,16.7,7.7,15.0,35.2,19.6
1129,1001+,Government College University LahorePakistan,10.7–22.1,14.0,9.1,5.7,34.4,35.3
1130,1001+,Grigore T. Popa University of Medicine and PharmacyRomania,10.7–22.1,17.6,7.7,14.5,34.6,41.2
1131,1001+,University of GuadalajaraMexicoExplore,10.7–22.1,15.4,7.8,10.0,34.4,28.3
1132,1001+,University of GuanajuatoMexico,10.7–22.1,16.4,8.7,13.5,34.6,35.7
