,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
1082,1001–1200,Istanbul UniversityTurkey,24.4–29.7,22.1,20.8,32.4,48.3,31.5
1083,1001–1200,Istanbul University-CerrahpaşaTurkey,24.4–29.7,17.1,12.1,52.6,45.3,21.3
1084,1001–1200,Jadavpur UniversityIndia,24.4–29.7,35.0,16.9,28.9,41.9,16.8
1085,1001–1200,Jaume I UniversitySpain,24.4–29.7,19.2,20.0,44.9,39.4,44.8
1086,1001–1200,University of JeddahSaudi ArabiaExplore,24.4–29.7,16.5,8.8,48.6,37.9,71.4
1087,1001–1200,Jeonbuk National UniversitySouth KoreaExplore,24.4–29.7,24.7,23.7,27.7,46.2,30.8
1088,1001–1200,Jiangnan UniversityChina,24.4–29.7,20.4,19.5,37.7,59.5,20.4
1089,1001–1200,Jiangsu Normal UniversityChina,24.4–29.7,15.5,11.2,53.8,39.3,24.1
1090,1001–1200,Jiangxi University of Finance and EconomicsChina,24.4–29.7,17.4,9.1,61.4,39.3,30.2
1091,1001–1200,The Jikei University School of MedicineJapan,24.4–29.7,28.5,9.2,52.5,40.0,17.4
1092,1001–1200,Kanazawa UniversityJapan,24.4–29.7,27.2,17.0,25.8,44.3,29.8
1093,1001–1200,Kaohsiung Medical UniversityTaiwan,24.4–29.7,22.5,24.2,25.8,54.2,27.7
1094,1001–1200,Kharkiv National University of Radio ElectronicsUkraineExplore,24.4–29.7,19.1,9.4,55.9,37.5,29.7
1095,1001–1200,K.N. Toosi University of TechnologyIran,24.4–29.7,23.3,21.8,38.7,42.9,30.3
1096,1001–1200,Kumamoto UniversityJapan,24.4–29.7,24.6,18.9,30.4,48.2,32.0
1097,1001–1200,Kwame Nkrumah University of Science and TechnologyGhana,24.4–29.7,13.1,14.2,39.5,43.4,47.2
1098,1001–1200,Kyoto Prefectural University of MedicineJapan,24.4–29.7,30.1,15.9,41.1,45.4,17.7
1099,1001–1200,University of Las Palmas de Gran CanariaSpain,24.4–29.7,16.5,15.0,44.6,36.9,41.5
1100,1001–1200,Lebanese UniversityLebanon,24.4–29.7,36.5,20.1,17.3,37.0,78.6
1101,1001–1200,University of LeobenAustria,24.4–29.7,29.5,13.0,25.5,53.6,79.2
1102,1001–1200,University of LeónSpain,24.4–29.7,17.8,13.6,46.3,38.6,34.1
1103,1001–1200,Lorestan UniversityIran,24.4–29.7,24.3,11.1,50.0,37.1,21.8
1104,1001–1200,Lusophone University of Humanities and TechnologiesPortugal,24.4–29.7,18.4,11.4,36.0,38.7,67.4
1105,1001–1200,Universiti Malaysia PerlisMalaysia,24.4–29.7,17.9,13.6,40.7,37.2,29.6
1106,1001–1200,University of ManoubaTunisia,24.4–29.7,19.2,8.3,52.7,36.9,44.6
1107,1001–1200,University of MaraghehIran,24.4–29.7,15.1,12.4,55.7,36.9,27.4
1108,1001–1200,University of Marrakech Cadi AyyadMorocco,24.4–29.7,26.8,10.5,32.7,38.7,37.7
1109,1001–1200,University of MauritiusMauritius,24.4–29.7,16.4,10.0,49.1,38.1,41.9
1110,1001–1200,University of MazandaranIran,24.4–29.7,25.2,15.0,38.1,38.1,27.0
1111,1001–1200,Medical University of BialystokPoland,24.4–29.7,37.1,10.5,30.9,39.5,28.0
1112,1001–1200,Menoufia UniversityEgypt,24.4–29.7,14.5,8.2,61.4,38.2,41.7
1113,1001–1200,Miguel Hernández University of ElcheSpain,24.4–29.7,17.5,16.1,40.5,40.0,38.6
1114,1001–1200,Morgan State UniversityUnited States,24.4–29.7,22.0,10.4,36.7,37.2,48.7
1115,1001–1200,University of MurciaSpain,24.4–29.7,20.1,19.1,34.0,39.2,39.8
1116,1001–1200,Nanjing University of Aeronautics and AstronauticsChina,24.4–29.7,22.0,26.1,23.1,69.5,20.8
1117,1001–1200,Nanjing Medical UniversityChina,24.4–29.7,29.2,19.7,37.2,39.0,20.7
1118,1001–1200,National Autonomous University of MexicoMexico,24.4–29.7,29.9,29.5,21.3,54.3,47.8
1119,1001–1200,National Central UniversityTaiwan,24.4–29.7,25.0,22.6,17.4,73.6,43.7
1120,1001–1200,National University of ColombiaColombia,24.4–29.7,20.3,13.1,41.2,37.3,38.4
1121,1001–1200,National Taipei University of TechnologyTaiwanExplore,24.4–29.7,22.7,23.1,24.6,96.5,39.7
1122,1001–1200,National Taiwan Ocean UniversityTaiwan,24.4–29.7,18.7,25.6,24.1,74.9,31.3
1123,1001–1200,National Institute of Technology RourkelaIndia,24.4–29.7,22.2,17.2,45.6,39.0,18.6
1124,1001–1200,Necmettin Erbakan UniversityTurkey,24.4–29.7,33.7,12.7,26.9,39.6,31.5
1125,1001–1200,Niigata UniversityJapanExplore,24.4–29.7,25.3,13.5,48.8,42.1,25.3
1126,1001–1200,Northwest UniversityChina,24.4–29.7,21.5,14.5,40.1,41.5,21.4
1127,1001–1200,Oakland UniversityUnited States,24.4–29.7,29.0,15.7,31.3,37.1,33.6
1128,1001–1200,Óbuda UniversityHungary,24.4–29.7,15.0,14.6,45.5,38.8,42.1
1129,1001–1200,Okayama UniversityJapan,24.4–29.7,27.6,20.3,22.4,57.6,33.6
1130,1001–1200,University of OviedoSpain,24.4–29.7,22.0,20.1,38.4,40.4,32.8
1131,1001–1200,Palacký University OlomoucCzech Republic,24.4–29.7,19.6,19.9,40.0,37.8,59.3
1132,1001–1200,University of PatrasGreece,24.4–29.7,16.9,16.6,43.7,40.9,38.1
1133,1001–1200,Pavol Jozef Šafárik University in KošiceSlovakia,24.4–29.7,39.7,10.1,14.4,37.0,64.8
1134,1001–1200,University of PécsHungaryExplore,24.4–29.7,38.3,13.0,27.2,38.7,56.3
1135,1001–1200,PMAS Arid Agriculture University RawalpindiPakistan,24.4–29.7,26.4,11.2,35.5,36.9,43.1
1136,1001–1200,Polytechnic Institute of PortoPortugal,24.4–29.7,14.3,11.2,46.3,37.1,36.7
1137,1001–1200,Pondicherry UniversityIndia,24.4–29.7,35.9,21.3,23.5,38.1,16.1
1138,1001–1200,Portland State UniversityUnited States,24.4–29.7,20.5,21.5,40.6,37.8,30.6
1139,1001–1200,Port Said UniversityEgypt,24.4–29.7,13.2,8.0,53.9,37.0,42.5
1140,1001–1200,Public University of NavarreSpain,24.4–29.7,20.0,13.5,42.5,39.0,46.6
1141,1001–1200,University of Puerto RicoPuerto Rico,24.4–29.7,22.9,10.5,41.0,39.9,46.7
1142,1001–1200,Pusan National UniversitySouth KoreaExplore,24.4–29.7,30.7,32.5,21.6,50.8,28.5
1143,1001–1200,Reichman UniversityIsrael,24.4–29.7,14.3,9.6,50.3,36.9,66.2
1144,1001–1200,University Rey Juan CarlosSpain,24.4–29.7,15.4,13.2,47.4,38.3,38.8
1145,1001–1200,Rikkyo UniversityJapan,24.4–29.7,16.5,8.7,41.0,37.4,49.2
1146,1001–1200,Robert Gordon UniversityUnited Kingdom,24.4–29.7,17.7,12.9,33.9,38.2,79.9
1147,1001–1200,Rochester Institute of TechnologyUnited States,24.4–29.7,20.9,19.2,43.5,38.2,41.5
1148,1001–1200,Rowan UniversityUnited States,24.4–29.7,30.7,11.3,45.6,37.3,31.3
1149,1001–1200,Sahand University of TechnologyIran,24.4–29.7,20.2,15.6,48.7,55.1,19.3
1150,1001–1200,Sakarya UniversityTurkeyExplore,24.4–29.7,21.2,11.3,46.2,54.2,27.3
1151,1001–1200,Universidad San Francisco de QuitoEcuador,24.4–29.7,16.7,9.8,42.8,37.7,65.6
1152,1001–1200,University of SargodhaPakistan,24.4–29.7,28.1,10.7,39.2,37.3,43.2
1153,1001–1200,Semnan University of Medical Sciences and Health ServicesIran,24.4–29.7,20.9,9.2,47.6,37.0,25.0
1154,1001–1200,University of SevilleSpain,24.4–29.7,20.3,22.6,39.5,40.6,45.4
1155,1001–1200,Shahid Beheshti University of Medical SciencesIran,24.4–29.7,38.6,14.8,35.8,50.9,21.7
1156,1001–1200,Shahrekord UniversityIran,24.4–29.7,17.7,12.7,48.7,37.7,19.3
1157,1001–1200,Shahrood University of TechnologyIran,24.4–29.7,25.1,16.6,46.1,37.6,28.1
1158,1001–1200,Shanghai Maritime UniversityChina,24.4–29.7,15.8,11.2,50.6,48.4,32.0
1159,1001–1200,Sidi Mohamed Ben Abdellah UniversityMorocco,24.4–29.7,23.9,10.4,40.7,36.9,23.4
1160,1001–1200,Siksha ‘O’ AnusandhanIndiaExplore,24.4–29.7,28.6,14.8,46.3,52.8,16.0
1161,1001–1200,University of Social Welfare and Rehabilitation SciencesIran,24.4–29.7,29.4,19.5,33.1,41.4,33.1
1162,1001–1200,Sogang UniversitySouth Korea,24.4–29.7,24.8,25.9,28.4,51.7,39.0
1163,1001–1200,Sohag UniversityEgypt,24.4–29.7,14.2,8.3,52.2,37.4,44.9
1164,1001–1200,University of South AfricaSouth Africa,24.4–29.7,30.4,25.5,29.3,37.6,42.6
1165,1001–1200,University of South DakotaUnited States,24.4–29.7,35.2,15.0,30.1,36.9,24.9
1166,1001–1200,University of the South PacificFiji,24.4–29.7,15.8,16.3,45.3,43.1,69.0
1167,1001–1200,South Valley UniversityEgypt,24.4–29.7,13.7,8.4,53.6,37.0,46.1
1168,1001–1200,University of South WalesUnited Kingdom,24.4–29.7,16.9,11.0,33.0,38.5,70.9
1169,1001–1200,University of SplitCroatia,24.4–29.7,15.7,13.4,49.7,37.9,37.3
1170,1001–1200,Ştefan cel Mare University of SuceavaRomania,24.4–29.7,16.9,12.0,52.0,37.5,33.5
1171,1001–1200,St Marianna University School of MedicineJapanNot accredited,24.4–29.7,26.7,8.6,39.4,37.1,17.6
1172,1001–1200,University of SunderlandUnited Kingdom,24.4–29.7,16.9,9.6,35.3,37.1,69.6
1173,1001–1200,SWPS University of Social Sciences and HumanitiesPoland,24.4–29.7,15.4,16.3,38.5,37.3,52.0
1174,1001–1200,University of SzegedHungary,24.4–29.7,23.2,15.5,33.3,39.6,60.8
1175,1001–1200,Tallinn UniversityEstonia,24.4–29.7,19.7,18.8,22.4,39.0,68.9
1176,1001–1200,Technical University of CreteGreece,24.4–29.7,14.1,11.9,57.4,41.4,43.4
1177,1001–1200,Technical University of MadridSpain,24.4–29.7,22.5,15.3,36.5,45.2,52.7
1178,1001–1200,Technological University DublinIreland,24.4–29.7,17.8,12.3,33.1,37.5,72.6
1179,1001–1200,Teesside UniversityUnited Kingdom,24.4–29.7,19.1,12.7,42.5,37.2,69.1
1180,1001–1200,University of Texas Rio Grande ValleyUnited States,24.4–29.7,18.1,23.7,40.7,37.1,36.0
1181,1001–1200,Tokyo Medical UniversityJapan,24.4–29.7,28.2,11.5,39.8,44.5,19.0
1182,1001–1200,Tokyo Metropolitan UniversityJapanExplore,24.4–29.7,24.5,14.6,34.1,39.9,30.0
1183,1001–1200,Tomsk Polytechnic UniversityRussian Federation,24.4–29.7,31.5,20.2,19.3,68.4,63.8
1184,1001–1200,Toyota Technological InstituteJapan,24.4–29.7,23.5,17.5,30.4,59.9,26.0
1185,1001–1200,University of Trás-os-Montes and Alto DouroPortugal,24.4–29.7,17.1,19.4,31.9,36.9,44.2
1186,1001–1200,Universiti Tunku Abdul Rahman (UTAR)Malaysia,24.4–29.7,16.1,14.9,49.8,39.7,35.6
1187,1001–1200,Ufa State Petroleum Technological UniversityRussian Federation,24.4–29.7,18.5,8.7,61.9,36.9,24.9
1188,1001–1200,Urmia UniversityIran,24.4–29.7,24.2,16.4,38.6,40.9,22.4
1189,1001–1200,"University of Veterinary and Animal Sciences, LahorePakistan",24.4–29.7,16.3,13.9,38.4,54.8,45.0
1190,1001–1200,"Vietnam National University, HanoiVietnam",24.4–29.7,18.7,9.6,45.9,38.9,45.5
1191,1001–1200,University of VigoSpain,24.4–29.7,18.7,16.5,44.5,40.6,44.6
1192,1001–1200,Waseda UniversityJapan,24.4–29.7,29.3,23.8,27.6,41.1,47.0
1193,1001–1200,University of WestminsterUnited Kingdom,24.4–29.7,18.6,18.4,35.9,37.3,82.9
1194,1001–1200,Wuhan University of TechnologyChina,24.4–29.7,19.4,15.2,48.3,55.7,23.2
1195,1001–1200,Xidian UniversityChina,24.4–29.7,22.0,20.4,40.8,78.4,21.1
1196,1001–1200,Yarmouk UniversityJordan,24.4–29.7,29.4,11.1,33.6,38.2,49.8
1197,1001–1200,Yasouj UniversityIran,24.4–29.7,14.8,13.6,53.8,38.5,18.5
1198,1001–1200,Yıldız Technical UniversityTurkeyExplore,24.4–29.7,25.7,26.7,29.3,100.0,32.0
1199,1001–1200,University of ZaragozaSpain,24.4–29.7,21.1,16.3,35.0,40.7,40.3
1200,1001–1200,Zhejiang Gongshang UniversityChina,24.4–29.7,16.9,11.0,53.8,40.1,32.8
1201,1001–1200,Zhejiang University of TechnologyChina,24.4–29.7,18.2,18.4,49.1,65.1,24.5
1202,1001–1200,University of ŽilinaSlovakia,24.4–29.7,21.3,18.2,29.7,45.3,33.0
1203,1001–1200,University of ZimbabweZimbabwe,24.4–29.7,14.8,23.3,35.6,43.1,50.0
1204,1201–1500,Université 8 Mai 1945 GuelmaAlgeria,18.4–24.3,16.2,8.6,41.3,37.0,36.5
1205,1201–1500,Abdelmalek Essaâdi UniversityMorocco,18.4–24.3,27.4,9.5,16.2,36.9,28.0
1206,1201–1500,Acharya Nagarjuna UniversityIndia,18.4–24.3,42.4,9.7,18.2,42.5,24.1
1207,1201–1500,Acıbadem UniversityTurkey,18.4–24.3,22.4,11.4,18.0,38.7,24.9
1208,1201–1500,Adolfo Ibáñez UniversityChile,18.4–24.3,15.6,17.2,20.0,38.1,60.4
1209,1201–1500,AGH University of Science and TechnologyPoland,18.4–24.3,20.6,18.6,18.7,56.8,25.5
1210,1201–1500,Aichi Medical UniversityJapan,18.4–24.3,26.5,12.4,31.6,41.1,18.7
1211,1201–1500,Universitas AirlanggaIndonesiaExplore,18.4–24.3,23.4,10.5,27.6,38.4,38.5
1212,1201–1500,Akdeniz UniversityTurkey,18.4–24.3,15.5,10.8,27.8,38.1,19.7
1213,1201–1500,University of AlicanteSpain,18.4–24.3,20.3,18.4,23.1,39.3,41.3
1214,1201–1500,Altai State UniversityRussian Federation,18.4–24.3,18.8,15.0,11.8,43.2,55.9
1215,1201–1500,Anadolu UniversityTurkey,18.4–24.3,23.1,11.3,32.9,40.5,22.9
1216,1201–1500,"University of the Andes, ChileChile",18.4–24.3,17.8,14.3,28.0,40.2,48.1
1217,1201–1500,Andhra UniversityIndia,18.4–24.3,38.4,9.9,21.7,40.3,20.4
1218,1201–1500,Universidad Andrés Bello (UNAB)Chile,18.4–24.3,14.3,9.4,29.8,37.8,50.4
1219,1201–1500,Ankara UniversityTurkey,18.4–24.3,18.8,11.0,25.6,37.7,27.4
1220,1201–1500,University of AntioquiaColombia,18.4–24.3,17.2,14.9,25.0,43.3,37.8
1221,1201–1500,"Arab Academy for Science, Technology and Maritime TransportEgypt",18.4–24.3,23.3,10.4,24.0,39.8,45.5
1222,1201–1500,Arak UniversityIran,18.4–24.3,17.9,12.9,24.9,37.2,23.5
1223,1201–1500,Ariel UniversityIsrael,18.4–24.3,15.8,18.9,15.5,40.1,31.4
1224,1201–1500,Atatürk UniversityTurkey,18.4–24.3,18.8,14.0,37.2,37.3,20.4
1225,1201–1500,Austral University of ChileChile,18.4–24.3,16.5,14.4,24.0,44.4,51.4
1226,1201–1500,Banasthali UniversityIndiaExplore,18.4–24.3,34.7,11.0,26.3,43.2,21.8
1227,1201–1500,Bandung Institute of Technology (ITB)Indonesia,18.4–24.3,22.6,25.8,15.3,88.8,34.7
1228,1201–1500,Bangladesh Agricultural University (BAU)Bangladesh,18.4–24.3,17.3,10.2,33.7,40.7,46.3
1229,1201–1500,Bangladesh University of Engineering and TechnologyBangladesh,18.4–24.3,18.1,13.4,33.0,37.8,25.7
1230,1201–1500,University of BeninNigeria,18.4–24.3,14.7,8.7,28.3,36.9,27.1
1231,1201–1500,Bezmiâlem Vakif UniversityTurkey,18.4–24.3,27.7,10.7,27.2,41.0,24.3
1232,1201–1500,BINUS UniversityIndonesia,18.4–24.3,17.6,14.3,24.4,43.8,27.0
1233,1201–1500,Bozok UniversityTurkey,18.4–24.3,13.8,8.7,30.2,38.4,27.7
1234,1201–1500,University of BrasíliaBrazil,18.4–24.3,27.3,15.8,23.5,49.5,31.2
1235,1201–1500,The British University in EgyptEgypt,18.4–24.3,15.1,8.7,41.9,37.1,30.1
1236,1201–1500,Brno University of TechnologyCzech Republic,18.4–24.3,18.6,17.8,17.1,42.7,56.2
1237,1201–1500,Bu-Ali Sina UniversityIran,18.4–24.3,16.5,15.6,29.0,38.4,22.0
1238,1201–1500,University of BucharestRomania,18.4–24.3,24.3,16.8,23.1,37.6,29.4
1239,1201–1500,Budapest University of Technology and EconomicsHungary,18.4–24.3,19.1,17.5,18.0,43.6,39.1
1240,1201–1500,University of CadizSpain,18.4–24.3,17.6,16.4,32.6,38.4,39.8
1241,1201–1500,Canterbury Christ Church UniversityUnited Kingdom,18.4–24.3,24.7,12.8,26.4,37.0,47.7
1242,1201–1500,University of CarthageTunisia,18.4–24.3,19.0,9.8,19.1,38.3,44.2
1243,1201–1500,The Catholic University of KoreaSouth Korea,18.4–24.3,25.1,18.9,24.9,41.2,20.1
1244,1201–1500,Catholic University of the NorthChile,18.4–24.3,14.3,17.0,27.4,38.2,57.1
1245,1201–1500,Chang Gung University of Science and TechnologyTaiwan,18.4–24.3,13.6,16.1,29.4,47.8,19.3
1246,1201–1500,"University of Chemistry and Technology, PragueCzech Republic",18.4–24.3,26.2,13.4,15.8,41.5,51.4
1247,1201–1500,University of ChesterUnited Kingdom,18.4–24.3,18.8,12.9,18.7,37.6,56.5
1248,1201–1500,Chosun UniversitySouth Korea,18.4–24.3,17.8,22.2,16.9,81.3,29.6
1249,1201–1500,Chungbuk National UniversitySouth KoreaExplore,18.4–24.3,20.3,20.2,20.9,42.9,26.6
1250,1201–1500,Chungnam National UniversitySouth Korea,18.4–24.3,26.7,24.6,18.7,46.1,24.3
1251,1201–1500,Chung Yuan Christian UniversityTaiwan,18.4–24.3,17.2,21.9,26.6,48.5,42.9
1252,1201–1500,Cochin University of Science and TechnologyIndia,18.4–24.3,37.8,18.6,12.8,37.4,16.9
1253,1201–1500,University of Colorado Colorado SpringsUnited States,18.4–24.3,17.1,12.7,32.9,38.4,24.7
1254,1201–1500,University of ConcepciónChile,18.4–24.3,16.4,14.0,30.1,49.9,50.7
1255,1201–1500,Corvinus University of BudapestHungary,18.4–24.3,16.0,12.2,23.0,37.2,43.5
1256,1201–1500,Czech Technical University in PragueCzech Republic,18.4–24.3,23.2,16.1,15.5,48.4,58.2
1257,1201–1500,Damghan UniversityIran,18.4–24.3,18.1,13.3,25.4,39.1,23.4
1258,1201–1500,De La Salle UniversityPhilippinesExplore,18.4–24.3,18.1,13.4,23.6,36.9,25.6
1259,1201–1500,Del Rosario UniversityColombia,18.4–24.3,16.8,11.6,25.3,38.4,48.4
1260,1201–1500,Democritus University of ThraceGreece,18.4–24.3,15.2,13.8,36.9,37.9,32.6
1261,1201–1500,Dokuz Eylül UniversityTurkey,18.4–24.3,18.4,13.3,20.9,95.8,21.7
1262,1201–1500,Ege UniversityTurkey,18.4–24.3,21.8,13.3,19.0,46.7,24.1
1263,1201–1500,Ehime UniversityJapan,18.4–24.3,20.7,15.3,21.7,44.0,27.1
1264,1201–1500,El Bosque UniversityColombia,18.4–24.3,20.3,7.8,19.7,37.9,44.1
1265,1201–1500,The University of Electro-CommunicationsJapan,18.4–24.3,19.9,21.1,10.5,44.3,32.6
1266,1201–1500,Erciyes UniversityTurkey,18.4–24.3,20.0,14.1,23.7,68.9,24.1
1267,1201–1500,Escuela Superior Politécnica del LitoralEcuador,18.4–24.3,16.1,10.2,35.0,37.0,54.3
1268,1201–1500,Universidade do Estado do Rio de Janeiro (UERJ)Brazil,18.4–24.3,24.9,12.4,17.4,39.9,24.2
1269,1201–1500,Far Eastern Federal UniversityRussian Federation,18.4–24.3,27.7,18.4,16.1,43.6,53.9
1270,1201–1500,Universidade Federal do ABC (UFABC)Brazil,18.4–24.3,17.6,15.4,32.6,38.1,34.9
1271,1201–1500,Universidade Federal da BahiaBrazil,18.4–24.3,24.6,11.1,25.6,37.2,24.6
1272,1201–1500,Federal University of Espírito SantoBrazil,18.4–24.3,20.4,12.2,22.5,42.1,24.8
1273,1201–1500,Federal University of GoiásBrazil,18.4–24.3,22.5,13.0,19.2,38.8,23.7
1274,1201–1500,Federal University of LavrasBrazil,18.4–24.3,24.7,17.1,15.7,54.3,23.1
1275,1201–1500,Universidade Federal do Paraná (UFPR)Brazil,18.4–24.3,25.4,16.0,15.2,39.1,23.9
1276,1201–1500,Federal University of Rio Grande do Norte (UFRN)Brazil,18.4–24.3,22.2,10.1,34.0,38.5,27.1
1277,1201–1500,Federal University of Santa MariaBrazil,18.4–24.3,22.1,12.1,33.9,37.8,21.5
1278,1201–1500,Federal University of São CarlosBrazil,18.4–24.3,28.1,19.0,18.4,42.8,26.1
1279,1201–1500,Federal University of UberlândiaBrazil,18.4–24.3,23.0,11.1,34.6,39.4,21.4
1280,1201–1500,Federal University of ViçosaBrazil,18.4–24.3,28.3,16.7,15.2,43.7,21.7
1281,1201–1500,Federico Santa María Technical UniversityChileExplore,18.4–24.3,14.0,12.0,27.3,39.4,54.8
1282,1201–1500,University of Fort HareSouth Africa,18.4–24.3,22.5,12.4,22.5,37.0,43.9
1283,1201–1500,University of La FronteraChile,18.4–24.3,16.0,12.9,28.8,37.1,49.7
1284,1201–1500,Fujian Normal UniversityChina,18.4–24.3,17.3,10.5,43.9,39.3,23.5
1285,1201–1500,Université de GabèsTunisia,18.4–24.3,18.1,9.3,25.7,36.9,42.1
1286,1201–1500,Universitas Gadjah MadaIndonesia,18.4–24.3,25.6,17.3,11.3,71.7,36.2
1287,1201–1500,Gazi UniversityTurkey,18.4–24.3,27.5,16.2,23.0,92.7,18.9
1288,1201–1500,University of GdańskPoland,18.4–24.3,18.4,15.5,19.1,38.0,34.7
1289,1201–1500,Gdańsk University of TechnologyPoland,18.4–24.3,17.7,15.1,33.3,45.0,29.9
1290,1201–1500,Gebze Technical UniversityTurkey,18.4–24.3,20.5,14.4,22.1,44.1,25.5
1291,1201–1500,Georgia Southern UniversityUnited States,18.4–24.3,21.9,11.4,33.9,39.4,28.0
1292,1201–1500,German University in CairoEgypt,18.4–24.3,15.0,8.8,38.4,36.9,43.0
1293,1201–1500,Gifu UniversityJapan,18.4–24.3,25.7,13.0,17.2,42.1,26.1
1294,1201–1500,Government College University LahorePakistan,18.4–24.3,17.5,11.5,21.0,37.3,43.7
1295,1201–1500,Grand Valley State UniversityUnited States,18.4–24.3,26.7,9.0,19.2,37.0,30.6
1296,1201–1500,Gunma UniversityJapan,18.4–24.3,24.2,13.0,17.1,40.7,23.5
1297,1201–1500,Gyeongsang National UniversitySouth KoreaExplore,18.4–24.3,20.8,17.0,21.2,40.9,26.4
1298,1201–1500,Hallym UniversitySouth Korea,18.4–24.3,19.8,18.7,18.4,45.1,21.4
1299,1201–1500,Harbin Engineering UniversityChina,18.4–24.3,24.6,23.2,18.6,79.3,21.7
1300,1201–1500,Hasanuddin UniversityIndonesia,18.4–24.3,18.4,10.9,25.5,44.5,26.4
1301,1201–1500,The Hashemite UniversityJordanExplore,18.4–24.3,14.3,13.5,23.7,42.8,54.5
1302,1201–1500,Université Hassan II de CasablancaMorocco,18.4–24.3,19.4,8.6,30.3,38.6,24.6
1303,1201–1500,Université Polytechnique Hauts-de-FranceFrance,18.4–24.3,15.4,8.1,32.6,37.7,76.2
1304,1201–1500,Helwan UniversityEgypt,18.4–24.3,15.5,8.3,31.1,37.3,39.7
1305,1201–1500,Hosei UniversityJapan,18.4–24.3,16.7,10.0,27.8,38.3,31.8
1306,1201–1500,University of Hradec KrálovéCzech Republic,18.4–24.3,17.0,13.6,30.0,39.3,57.6
1307,1201–1500,Hungarian University of Agriculture and Life SciencesHungary,18.4–24.3,21.1,13.3,21.0,37.7,56.2
1308,1201–1500,University of IlorinNigeria,18.4–24.3,19.8,10.7,35.8,36.9,33.5
1309,1201–1500,Immanuel Kant Baltic Federal UniversityRussian Federation,18.4–24.3,30.7,15.0,12.6,48.3,53.3
1310,1201–1500,Incheon National UniversitySouth Korea,18.4–24.3,17.9,14.6,25.2,38.6,29.8
1311,1201–1500,Indian Institute of Science Education and Research BhopalIndia,18.4–24.3,27.8,15.8,19.2,36.9,20.2
1312,1201–1500,International Hellenic UniversityGreece,18.4–24.3,11.7,10.8,34.4,37.3,31.2
1313,1201–1500,IPB UniversityIndonesia,18.4–24.3,26.1,9.7,17.6,53.1,40.4
1314,1201–1500,Irkutsk National Research Technical UniversityRussian Federation,18.4–24.3,17.7,9.6,34.5,43.0,26.2
1315,1201–1500,University of IsfahanIran,18.4–24.3,30.6,17.2,21.9,38.5,27.9
1316,1201–1500,Istanbul Medipol UniversityTurkeyExplore,18.4–24.3,14.1,9.5,28.2,38.0,34.8
1317,1201–1500,Ivan Franko National University of LvivUkraine,18.4–24.3,20.6,9.5,4.2,37.6,30.9
1318,1201–1500,Jawaharlal Nehru Technological University Anantapur (JNTUA)India,18.4–24.3,26.0,12.3,34.1,37.3,16.0
1319,1201–1500,Jeju National UniversitySouth KoreaExplore,18.4–24.3,19.3,15.6,22.4,40.0,23.0
1320,1201–1500,Jianghan UniversityChina,18.4–24.3,15.2,11.5,40.4,44.4,20.5
1321,1201–1500,Kagawa UniversityJapan,18.4–24.3,20.3,12.2,20.8,42.3,28.9
1322,1201–1500,Kanazawa Medical UniversityJapan,18.4–24.3,25.7,8.9,18.8,37.9,19.5
1323,1201–1500,Kangwon National UniversitySouth KoreaExplore,18.4–24.3,20.3,19.4,19.1,39.9,23.1
1324,1201–1500,Karabük UniversityTurkey,18.4–24.3,13.1,8.8,37.2,37.2,42.6
1325,1201–1500,Kaunas University of TechnologyLithuania,18.4–24.3,18.2,15.9,21.3,43.8,44.3
1326,1201–1500,Kazan National Research Technical UniversityRussian Federation,18.4–24.3,17.8,12.3,31.4,51.1,27.6
1327,1201–1500,Kazan National Research Technological UniversityRussian Federation,18.4–24.3,18.0,9.2,38.6,52.1,32.2
1328,1201–1500,Kazan State Medical UniversityRussian Federation,18.4–24.3,39.4,9.2,1.2,36.9,42.4
1329,1201–1500,Kharazmi UniversityIran,18.4–24.3,31.3,14.1,19.4,38.0,24.6
1330,1201–1500,Khon Kaen UniversityThailand,18.4–24.3,22.1,14.4,19.2,49.5,32.2
1331,1201–1500,Khulna University of Engineering and Technology (KUET)Bangladesh,18.4–24.3,14.3,9.2,45.7,37.0,24.3
1332,1201–1500,King Mongkut's University of Technology North BangkokThailand,18.4–24.3,16.6,10.3,31.5,39.1,23.0
1333,1201–1500,Kitasato UniversityJapan,18.4–24.3,23.9,10.1,20.3,41.3,17.9
1334,1201–1500,Kochi University of TechnologyJapan,18.4–24.3,25.2,14.3,10.1,42.0,33.7
1335,1201–1500,Universiti Kuala LumpurMalaysia,18.4–24.3,17.2,9.0,24.1,40.1,38.3
1336,1201–1500,Kyushu Institute of Technology (Kyutech)Japan,18.4–24.3,20.2,14.1,25.1,53.5,36.2
1337,1201–1500,Lahore College for Women University (LCWU)Pakistan,18.4–24.3,22.8,8.8,27.5,36.9,28.7
1338,1201–1500,University of LethbridgeCanada,18.4–24.3,17.0,13.7,20.5,37.0,57.1
1339,1201–1500,L.N. Gumilyov Eurasian National UniversityKazakhstan,18.4–24.3,18.1,10.9,24.4,37.0,53.3
1340,1201–1500,Lobachevsky State University of Nizhni NovgorodRussian Federation,18.4–24.3,26.4,12.5,9.9,46.4,34.4
1341,1201–1500,Londrina State UniversityBrazil,18.4–24.3,23.1,14.9,15.9,45.5,21.1
1342,1201–1500,University of LucknowIndia,18.4–24.3,30.3,10.3,20.7,37.4,18.1
